G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,h
0.525867023,0.069433111,0.895326143,0.434708524,0.146162094,0.334180685,0.387208835,0.134496412,0.197460168,0.309118728,0.289530964,0.159175683,0.884220067,0.726485598,0.442358916,0.224806093,0.810051316,0.125826554,0.10072071,0.391802516,0.87658886,0.762541331,1.051045354,0.785270451,0.370116783,0.043066142,0.317335512,-0.0969025,0.596396482,0.190137509,0.32419334,0.64244568,0.650107915,0.49942962,0.126512369,0.045064325,0.569235465,0.767133273,0.592202896,0.645870208,0.999998396,0.836192519,0.063469269,-0.053342881,0.576211969,0.482966959,0.671136492,0.258561314,0.357351663,0.437440878,0.649742256,0.075807093,0.020004367,0.271405693,0.773745526,0.304932567,0.640724519,0.826870818,0.393910361,0.319009779,0.07839504,0.218506337,0.882533108,0.577550377,0.739769213,0.516902796,0.015013671,-0.04026714,0.76461541,0.821598457,0.054903966,0.197466149,0.930444952,0.86570344,0.116054457,0.80840353,0.887596794,0.212143273,0.704472449,0.358327061,0.887702807,0.003862709,0.551458116,0.681452802,0.055920589,0.458509323,0.459952897,0.651262832,0.298010522,0.415718371,0.225951052,0.913761786,0.067657819,0.155451914,-0.027121581,0.717229254,0.68008087,0.029914479,0.049620535,0.830988756,550
0.674595544,0.20240812,0.849838756,0.75211401,0.114074511,0.090113402,0.05823445,0.089872753,0.350642133,0.155552432,0.452899276,0.12313688,0.80417413,0.538750749,0.30054118,0.086067512,0.431161885,0.135647613,0.050619076,0.011828066,0.822146822,0.77970432,0.705949014,0.923856959,0.401900015,-0.035611106,-0.033766687,0.205780823,0.15427212,0.686142893,0.230308847,0.623906717,0.417867903,0.253068387,0.094519841,0.071326466,0.313796893,0.160126487,0.570607152,0.736663077,0.552982374,1.289639836,0.362985876,0.100305149,0.558073139,-0.048981744,0.658619455,0.229049313,0.238323232,0.681594325,0.53153215,0.25957677,0.08381918,0.354533055,-0.103774326,0.858315659,0.899184139,0.60557109,0.452590276,0.375485303,0.156501659,0.127564733,0.570493409,0.615807183,0.977813073,0.212894747,0.086768144,-0.011658951,0.930929076,0.92189749,0.017734537,-0.087740446,0.695235704,0.775472075,-0.040691629,0.632028109,0.347604069,0.058063451,0.609279527,0.393476678,0.762650617,-0.077430116,0.91463747,0.797015153,-0.102777376,0.101300335,0.313356437,0.56550231,0.125231416,0.17541411,0.06876295,0.439781503,0.211390994,0.109425131,-0.011336747,0.591266205,0.849250411,0.145063827,0.676107401,0.494767555,550
0.432052798,-0.003325701,1.16950045,0.555285931,0.308776456,0.442789716,0.278505972,0.282668571,0.288851055,0.564344436,0.717063328,0.135281377,0.873791449,0.539484695,0.250680598,0.038853433,0.726402312,0.200430602,0.234125559,0.243700328,0.716021664,0.938016833,0.649074354,0.680646002,0.398350442,0.061079386,0.299745923,0.407665465,0.729670822,0.772165206,0.475864727,0.513372467,0.401587093,-0.098631161,-0.037453735,-0.219818896,0.740119929,0.106817653,0.701116907,0.50531239,0.65782328,0.871680156,0.356875761,0.029362399,0.442363269,0.597673732,0.718813949,0.027034839,0.212200879,0.712459884,0.471980814,0.303148403,0.107443301,0.373480159,0.122159686,0.850550139,0.96491216,0.954434044,0.534009207,0.365846821,0.034645195,0.362959217,0.734092784,0.595991127,0.747477955,0.254217855,0.136255894,0.014266516,0.709832352,0.715850937,0.09087129,-0.013428746,0.980475751,0.790302444,0.337717516,1.110970495,0.760728143,0.085175961,0.891352957,0.136184698,0.849243902,0.078859844,0.368173213,0.759180902,-0.063898848,0.27316115,0.400438948,0.488329093,0.344292466,0.03887278,0.8991382,0.568658347,0.063414645,0.097665667,0.285833362,0.649241104,0.686232312,-0.044329081,0.80228,0.375633232,550
0.666037553,0.063424563,0.782724554,0.443726173,0.184409807,0.500321688,0.128436359,0.214408037,0.805291305,0.739412693,0.54621221,0.582593366,0.337679688,0.278499509,0.070323674,-0.027476721,0.702112401,0.143317268,0.174506032,0.307253081,0.807241237,0.852739607,0.805507229,0.241881623,0.477491082,0.802999816,0.277475098,1.026003008,0.585719023,0.816869726,0.385530328,0.306934258,0.419842337,0.068535344,-0.123122684,0.09297779,0.687610337,0.12551813,0.441827776,0.784789522,0.903213358,0.82720076,0.270703782,-0.038971055,0.330904386,0.07988067,0.836633298,0.192105818,0.012725457,0.703221576,0.009560906,0.626718098,-0.084877365,0.525228764,0.118500957,0.656089083,0.558707202,0.829040275,0.480416908,0.160696631,0.098973792,0.043448439,0.572397544,0.23258928,0.794253525,0.536146341,0.677769734,0.180133719,0.9399521,0.694610016,0.226245359,0.147421304,0.986891808,0.589955499,0.036211406,1.020241223,0.538545035,0.082942747,0.75654582,0.200450756,0.857022023,-0.125380591,0.665781238,0.862939241,0.021526382,0.231634544,0.606275147,0.599399091,0.123801842,0.115159277,0.584605468,0.821541666,0.105965727,-0.061771054,0.177566279,1.0235596,0.840020052,0.288950108,0.867975146,0.542160547,550
0.775269676,0.001990733,0.82003919,0.326788996,0.416579,0.2715366,0.218701797,0.325855871,0.46426804,0.394248874,0.583306659,-0.009951495,0.426304523,0.403662197,0.31007689,0.371742596,0.707678389,0.169491668,0.159840932,0.310779812,0.85883959,0.972565529,0.794205407,0.877899557,0.042336837,-0.024786268,0.494053258,0.042014632,0.608125165,0.83115006,0.215109801,0.344313165,0.562024016,0.354817668,0.012463811,0.126836765,0.202646129,-0.077949921,0.733336943,0.305014644,0.729804341,0.909077126,0.174260773,0.298126711,0.266766472,0.876864146,0.848040538,-0.003142518,0.343757044,0.607482444,0.580002312,0.261417271,0.202491452,0.774463234,0.788856573,0.255280014,1.04267794,0.837865249,0.561331712,0.2732926,-0.012687355,0.341964776,0.642637769,0.183231248,1.046249524,0.473791883,0.315017706,0.249887784,0.82151364,0.932879526,0.105411997,0.009484047,0.977137615,0.74622906,0.151581059,0.58001368,0.563980391,-0.013762863,0.823205762,0.144454555,0.749164139,-0.137944021,0.62384856,0.87426016,0.104920631,0.237314483,0.398891172,0.615675081,0.083914147,0.056636756,0.867041453,0.650584138,0.018474488,0.1295206,-0.047931304,0.674295366,1.04566962,0.01359003,0.777558816,0.455065249,550
0.742602044,-0.007890767,0.803450543,0.703193204,0.237304423,0.299175857,0.345241699,-0.164461917,0.724487234,0.744966484,0.553844492,0.685049852,0.617529905,0.467692061,0.100161392,0.554541836,0.178510702,0.089071816,0.067264892,-0.098170384,1.040249554,0.763283481,0.730636467,0.56238254,0.444777176,0.319527296,0.293026152,0.622512229,0.40570196,1.035140563,0.128133375,0.622170992,0.554297627,0.008495146,-0.057949313,0.000282687,0.825625052,0.616055688,0.439431703,0.896177737,0.231355134,0.863531492,0.436442117,0.197465071,0.515804906,0.564254449,0.906367378,0.350546461,0.191256945,0.625643602,0.373268126,0.365785571,0.25761327,0.597023347,0.17791067,0.740875174,-0.046888835,0.667628696,0.30504379,0.434509605,0.204015306,0.066792606,0.680459552,0.039713781,0.433444006,0.575658838,0.885874149,0.266722322,0.914041887,1.045921046,0.031334734,0.078602223,0.76647745,0.994245899,0.242939715,0.748027373,0.498677056,0.228485742,0.830767486,0.633282302,0.886811413,-0.016317984,0.725461344,0.621782624,-0.132273846,0.256293438,0.319960631,0.452283227,0.254556886,0.349449169,0.379896381,0.930464475,0.061558198,0.098252258,0.075354201,0.641580864,0.849769396,0.196308273,0.669944538,0.477345797,550
0.3518483,0.145595737,0.840921484,0.504786479,0.368967457,0.477307593,0.277432886,0.423239184,0.780287971,0.839427517,0.744219461,0.599477449,0.408678346,0.644675247,0.315209114,0.273853252,0.892480106,0.290693974,0.238331502,0.270823072,0.907394636,0.953255081,0.320537098,0.535987045,0.18590271,0.268269483,0.616232506,0.302632255,0.382799816,0.89062667,0.045459006,0.64639956,0.572818665,0.296877048,-0.056110544,0.18939607,0.408737905,0.184926667,0.646355198,0.643086726,0.923673384,0.923953939,0.312275072,0.245369995,0.463118155,0.565137057,0.724612119,0.126632002,0.249652209,0.649982917,0.580305857,0.688114394,0.328501572,0.78823972,0.255807703,0.477809773,0.817766565,0.779608195,0.336412125,0.327378597,-0.078436121,0.220771481,1.097143855,-0.072078992,0.818637707,0.768141302,0.609968538,0.459916498,1.045233338,0.792384253,0.069101888,0.145745563,0.77913976,0.92061938,0.319313206,1.076258614,0.672697397,-0.101429574,0.627636024,0.446790263,0.829951384,-0.053048288,0.563967625,0.672565247,0.101746213,0.001504141,0.53025945,0.639411872,-0.077125089,0.215176621,0.01450658,0.794025082,0.158992039,0.028681888,0.111565282,0.772918721,0.810173307,0.075338368,0.905290577,0.29386561,550
0.764105205,-0.116343029,0.945318082,0.647064178,0.382378787,0.35667282,-0.043339171,0.203936854,0.527873176,0.329345855,0.234981525,0.074124326,0.903289351,0.543500952,0.436683706,0.184318454,0.708290604,-0.069110903,0.154018931,0.065316738,0.848675014,0.912910262,0.743674236,0.72567283,0.299479689,-0.032145397,0.283509318,0.072946125,0.593965616,0.344991972,0.162991103,0.330612834,0.605059329,0.010658409,0.126540582,0.097493346,0.626574604,0.56626968,0.744605221,1.014086102,0.097576555,0.626680921,0.30610639,0.052520968,0.342105339,0.503976561,0.545469508,0.226506305,0.32052843,0.403111227,0.634050174,0.1606182,0.13803204,0.281119044,0.142878828,0.951737176,0.666977999,0.620148699,0.307718316,0.159566936,0.230331822,0.177293141,0.53347306,0.873214061,0.755097366,0.49348466,0.002776655,0.176140566,0.834888863,0.711105721,0.150575735,0.104160337,0.993109161,0.884231103,0.105664798,0.856680785,0.83571219,0.195574203,0.9741609,0.136345091,0.308530067,-0.08912999,0.41450632,0.956962259,0.069300792,0.553695883,0.768277928,0.799125016,0.245323041,0.254670613,0.680513487,0.846634557,0.224673626,0.1393861,0.162056834,0.858572925,0.710322983,-0.028535331,-0.140194579,0.967869947,550
0.723461942,0.050927889,0.688600639,0.411593222,0.086562525,0.099777467,0.02869744,0.454142287,0.221229753,0.568124236,0.625827786,0.582173784,0.531185803,0.410254978,0.297439811,-0.032293625,0.585518001,0.538655262,0.461979927,0.218172349,0.903968413,0.846299437,0.806562517,0.406249229,0.213984368,0.392239599,0.376210183,0.670106452,0.698639297,0.931324224,0.304751301,0.554409979,0.485399023,0.090120968,0.133122494,0.019531822,0.77123988,0.008006558,0.978430441,0.553219157,0.835243231,1.043294066,0.253273507,-0.054147901,0.301514259,0.977482565,0.841226174,0.019170611,0.426815305,0.568187802,0.763745353,0.33037343,0.151663308,0.571052349,0.171449532,0.686659302,0.753686332,0.646910005,0.516599351,0.128760474,0.041313791,0.309573081,0.579653918,0.094272284,0.712713877,0.724842577,0.829621419,-0.08332138,0.580761828,0.567860036,0.056445009,0.043126079,0.759630211,0.790266766,0.242856226,0.726776055,0.658951229,0.251965633,0.759371176,0.484743058,1.013637171,0.012479426,0.457186572,0.856429202,0.115759058,0.224655619,0.423232948,0.691441225,0.159153392,-0.045511171,0.636051167,0.724325682,0.064731636,0.035032709,0.068129422,0.957910763,0.883661936,0.062387756,0.782475602,0.005510284,550
0.756118948,-0.045878166,0.925348159,0.448468092,0.175967233,0.151739447,0.287073886,0.365980538,0.488276668,0.513585496,0.561902192,0.469909152,0.619447262,0.733794537,0.466469065,-0.039167064,0.548964425,0.177025044,0.15611367,0.134431187,0.690410516,0.950031076,0.879957671,0.49993856,0.280365119,0.515969566,0.154912179,0.86927338,0.42665952,0.81520711,0.560190208,0.639208381,0.595934996,0.124617725,-0.07551555,0.099633223,0.695760785,0.138375737,0.79991697,0.589033705,0.809364693,0.82251506,0.199993394,0.17246723,0.381808741,0.682253379,0.754968357,0.024623754,0.410741673,0.540849122,0.784437868,0.305916526,0.114725206,0.538715762,0.083171035,1.051535433,0.853174356,0.875349893,0.388496132,0.142289136,0.096561487,0.325765421,0.620247242,0.157690527,0.866465549,0.440375502,0.803913475,0.098705267,0.728967351,0.861364972,-0.029467003,-0.031727037,0.729323802,0.71296658,0.200628239,0.665730997,0.720741786,0.013296559,0.653335157,0.044147451,0.712630468,-0.050166049,0.644645918,0.912636319,0.0566632,0.243505454,0.509638552,0.419032163,0.071200361,0.026223164,0.57887065,0.805526713,0.056548067,0.193930168,0.125783647,0.871439415,0.706119538,0.080078074,0.555988911,0.391675479,600
0.675321193,0.09320549,0.904131026,0.306731083,0.177832276,0.521080453,0.204366624,0.356119869,0.645927702,0.678728804,0.41247948,0.172959069,0.938781321,0.747839391,0.35544443,0.434585183,0.956086034,0.192344004,0.226553569,0.277942389,0.747031768,0.763022906,0.970126772,0.81690234,0.53791823,0.060137291,0.326857558,-0.010135487,0.787807233,0.407551827,0.301598946,0.222931375,0.691109907,0.55736344,0.081384274,0.024595315,0.587734835,0.644464673,0.620422701,0.841860156,0.613180737,0.706919135,0.155970055,0.180122652,0.622101294,0.532123106,0.921116802,0.399112071,0.222185259,0.377378837,0.538997411,0.26362762,0.074941248,0.571323033,0.671693059,0.314717112,0.89588098,0.735144039,0.353073001,0.150802388,-0.071599954,0.328640623,0.728208589,0.696675614,0.690861032,0.519128541,0.398393996,-0.075109116,0.764618982,0.832078147,0.083700456,0.027731707,0.959553142,0.596189624,0.029195308,1.012351452,0.545324872,-0.057862786,0.979986451,0.33610599,0.772167615,0.093294248,0.595544479,1.031391524,0.012680663,0.780322678,0.971952073,0.599852739,0.054091486,0.390635901,0.263633571,0.958059396,-0.028400007,-0.009154982,-0.084553915,0.965537661,0.630773835,-0.049308869,0.358693262,0.698842569,600
0.602793176,0.097975933,0.72128725,0.807482068,0.105399268,0.07680467,0.243108843,0.037430852,0.512355385,0.371746814,0.499753675,0.31938251,0.625547585,0.374292248,0.180417688,0.180725406,0.85012341,-0.024150711,0.005898068,-0.058871656,0.619786465,0.772848379,0.839415688,0.944460465,0.414256575,0.062666961,0.127698787,0.007763815,0.307866013,0.892864191,0.504901954,0.587508414,0.615578313,0.178718923,0.010425929,0.175345494,0.48107061,0.066308061,0.277224608,0.759041358,0.53347918,1.102327754,0.444523359,0.098637866,0.468326619,0.049525612,0.687527133,0.129826225,0.20093507,0.558951675,0.496687492,0.35716708,0.278524305,0.52564802,-0.038521058,1.015364646,0.722868132,0.538309651,0.353534363,0.01076967,-0.034705081,0.140826275,0.583387038,0.399990496,0.930460781,0.574978419,0.293758948,0.101210356,1.021145571,0.708978026,0.043311902,0.275953227,0.793005198,0.677200764,0.282414322,0.454588257,0.744120577,0.227357926,0.754821199,0.410302412,0.840631963,0.137031028,0.527079249,0.79658285,-0.06472887,0.043742535,0.571475571,0.568406516,-0.039727985,0.169053686,0.426913649,0.814918124,0.06329456,-0.022666995,-0.035044632,0.794688283,0.746463867,0.039064333,0.660955019,0.650951825,600
0.694673996,-0.089145126,0.679501536,0.477439313,0.053378679,0.309450814,0.31432965,0.070841263,0.518931494,0.558623946,0.589698288,0.512934305,0.78774823,0.618991477,0.304797527,0.010318625,0.433339405,0.147346006,0.435289104,0.157065274,0.837108566,0.98811649,0.785035111,0.810315206,0.437949143,0.146976052,0.353303854,0.066612905,0.660845811,0.613166241,0.173973088,0.164231777,0.70122953,-0.079148464,-0.045632673,0.086139972,0.382318672,-0.038685665,0.598134976,0.563669487,0.78342037,0.842416982,0.343056963,0.171956271,0.356310437,0.699715457,0.805214684,0.253788795,0.390816745,0.712827199,0.637455797,0.355547159,0.14595211,0.666928186,-0.038506092,0.888750741,0.778842592,0.678035358,0.539804847,0.354333631,-0.039502231,0.277649777,0.585040662,0.784280297,0.793670477,0.434880198,0.392940429,-0.064770079,0.974726332,0.979701315,0.100133018,0.071845642,0.593583841,0.849045018,0.081540537,0.543545201,0.721468467,-0.084674186,0.780690269,0.168964999,0.666340813,0.037050179,0.517397608,0.658812242,0.014523328,0.191387934,0.653964925,0.319786948,0.720744733,0.19741291,0.654419123,0.834479448,0.014676188,0.107541054,0.135305619,0.850387206,0.861359121,-0.004827728,0.457640401,0.425743532,600
0.836969989,0.116662821,0.866244441,0.682495955,0.084616223,0.617857993,0.094516276,0.19122839,0.475267942,0.763796793,0.779491075,0.473815582,0.177911882,0.404529645,0.183167217,0.055572268,0.800077126,0.214915623,0.466244945,0.11737152,0.834228524,1.073014313,1.012602898,0.42793988,0.332983998,0.616508373,0.283225474,0.910218633,1.016167138,0.561056613,0.407382184,0.073550383,0.808108868,-0.033515732,0.125683863,0.048163754,0.505719028,0.054837379,0.570536173,0.860362204,0.710026477,0.936688732,0.390785824,0.110067222,0.429921214,0.288722814,0.919201848,0.214763215,0.186902698,0.742342675,0.051919628,0.524491772,0.296337127,0.738136683,-0.032762281,0.869086565,0.77913983,0.766279128,0.551851143,0.092700485,0.118033375,0.112094597,0.94019553,0.075337879,0.703441582,0.655126478,0.701683259,0.128433906,0.960927399,0.778730375,0.173715589,0.257989279,0.840436961,0.899236179,0.268351964,0.869687231,0.956850602,-0.148750479,0.827032482,0.410594825,0.675152112,0.112746969,0.638812896,0.732736705,0.057283242,0.062702242,0.411496378,0.445118997,0.206218044,0.228819239,0.637385649,0.896240121,0.158485768,0.09946898,-0.086214425,0.940490372,0.702212776,0.015178441,0.998248099,0.409993524,600
0.543434288,0.143481133,0.643465365,0.327090539,0.149007712,0.42554489,0.325220018,0.458575108,0.339657607,0.637954876,0.603655599,0.215218892,0.426888723,0.409809363,-0.015972201,0.120037029,0.706379318,0.214395299,0.341830619,0.058148986,0.521759755,0.639815544,0.874378125,0.463967062,0.33376962,0.15636022,0.338631708,0.1089113,0.696943632,0.666123525,0.112975406,0.391208799,0.761226449,0.592365043,0.179786495,-0.012117173,0.376361065,0.133912037,0.695464429,0.726030056,0.577311207,0.658963135,0.11394216,0.124208452,0.495631824,0.554929414,0.9654913,-0.007702653,0.432383709,0.635571966,0.522960068,0.418541657,0.358791415,0.653738544,0.418450367,0.330824661,0.662505596,0.398591982,0.579166385,0.210537673,0.043559678,0.17972154,0.562989968,0.265708443,0.605031691,0.551131371,0.239268221,0.337310831,0.658365134,0.936407678,0.050980562,0.098705222,1.069073504,0.633155359,0.309785421,0.744302751,0.676627216,0.096094284,0.544893035,0.121570499,0.93505748,0.219809884,0.553929832,0.774198343,-0.139884366,0.129961312,0.622482763,0.447702956,0.385093112,-0.2206552,0.512368629,0.559504805,-0.063421248,-0.001488833,0.007335743,0.660988829,0.747796723,-0.060877667,0.61033702,0.418625756,600
0.902930012,-0.129837994,1.018986809,0.653519009,0.150821167,0.275495209,0.021170396,0.086927118,0.788237411,0.660084121,0.446309472,0.516610114,0.268637243,0.535332295,0.329305311,0.436508041,0.400334714,-0.205589136,0.19599605,0.155513709,0.829645767,0.827634463,0.61943603,0.891112714,0.621249814,0.489545849,0.190338577,0.78315103,0.692969614,0.844165007,0.080089992,0.307261337,0.572261386,0.190163907,-0.114597065,0.065380186,0.652879525,0.685823087,0.270680647,0.947294963,0.032896053,0.904225133,0.328734798,0.112842399,0.507544863,0.334580398,0.911796028,0.170751917,0.230655385,0.695864141,0.328985861,0.340921711,0.084550356,0.649695154,0.012585116,0.649462643,0.008850134,0.770926798,0.561302054,0.248396757,0.150851099,-0.132428866,0.918013451,0.106289394,0.755708585,0.814221902,0.7081357,-0.023816432,0.893071286,0.914359207,0.136648762,0.212485511,0.83145772,1.047771027,-0.029976587,1.104790392,0.848619096,0.179640931,0.725447871,0.636881266,1.12707487,0.046235265,0.818837993,0.936936818,-0.168699195,0.202626825,0.568686014,0.518371533,0.216418868,0.657003414,0.433552103,1.026460378,0.263330513,0.019760379,-0.048798139,0.654840686,0.739811663,0.048169549,0.703361282,0.483637994,600
0.443171715,-0.032116572,0.719280836,0.389522208,0.340222,0.365284619,0.319354377,0.19777741,0.67595516,0.572545498,0.52887459,0.72592699,0.263239439,0.358848611,0.307013942,0.287446182,0.911771371,0.373190642,0.197562087,0.213992284,0.782663228,0.817077973,0.715425788,0.623241146,0.340632091,0.214042353,0.465613932,0.497528358,0.826574511,0.668553171,0.03196216,-0.069271261,0.628157526,0.129168294,-0.110525813,-0.02093373,0.549407797,-0.102240873,0.782856306,0.431469004,0.816006548,0.842290814,0.285414349,0.055930935,0.375329532,0.653423055,0.709209643,-0.001925496,0.229672728,0.599792393,0.590594741,0.585893685,0.249005738,0.825245998,0.288062229,0.658400277,0.815880793,0.849978186,0.542610987,0.218708956,0.033611834,0.318480425,0.7553058,0.17929158,1.14496934,0.385422019,0.799842295,-0.005987663,0.906710165,0.691946763,0.18293782,0.182037804,0.826746038,0.806518259,0.077491595,0.979574259,0.755030081,-0.058710116,1.02102529,0.67662971,0.717811766,-0.124572827,0.73874809,0.825893607,-0.022896239,0.053768826,0.426662144,0.686638168,0.12646908,0.388038403,0.148500631,1.040775112,0.218307624,-0.216209944,-0.037430242,0.885829757,1.110735805,0.070582983,0.793632284,0.501071842,600
0.407341302,-0.055939803,0.923326914,0.269248418,0.397247681,0.199610498,0.094736142,0.114223804,0.558237677,0.378278629,0.331782746,0.199959252,0.491856325,0.640556659,0.30617273,0.009748885,0.705431605,-0.041427889,0.371632203,-0.000676969,0.577528917,0.993347929,0.74119601,0.801167475,0.590978499,-0.003263541,0.356952957,0.142850895,0.791071521,0.268835478,0.161811317,0.10994301,0.603649503,-0.089796539,0.193357237,-0.05873545,0.703504491,0.59717382,0.500794644,0.896572312,0.241746179,0.892096074,0.286152681,0.056969382,0.411896247,0.433921915,0.496564172,0.49829522,0.333176303,0.49254959,0.733075108,0.221033336,0.285752658,0.482887976,0.116651785,1.046207386,0.64396042,0.836160661,0.748141755,0.108489605,0.283365812,-0.002700139,0.716220889,0.658144,0.826990057,0.500960213,0.245916499,0.043581051,0.770045092,0.562673741,0.063894298,0.241860031,0.694614663,1.016968812,0.071395093,0.595681048,0.576249928,-0.035462749,0.932560097,0.410355387,0.981079291,0.162325638,0.450121306,0.8021478,0.035104181,0.357596324,0.81708601,0.724942407,0.404113269,0.35729639,0.479260102,0.705466988,0.28118733,0.208781491,-0.038043619,0.91063198,1.003241619,0.084990871,0.151354215,0.749160982,600
0.603416077,-0.212834637,0.882534739,0.504186099,0.259487705,0.463916809,0.338634253,0.125716151,0.561232365,0.648986148,0.66087682,0.307192968,0.749186626,0.387464669,0.25505099,0.15364772,0.685714379,0.349505617,0.468209359,0.129690225,0.786046065,0.785976795,0.873607426,0.51600757,0.246073038,0.392079531,0.144510124,0.954992353,0.529366184,0.733841894,0.369993911,0.085291596,0.659359683,0.039469535,-0.049176554,0.150218133,0.829169311,0.19677853,0.776365232,0.576607592,0.98273254,0.844822991,0.461460573,0.018975001,0.478002892,0.578672897,0.960203209,0.074172836,0.379338212,0.709677947,0.553899472,0.437859858,0.093914278,0.795472123,-0.094547421,0.816510839,0.909769013,0.789664588,0.445439462,-0.030531149,-0.039291388,0.326984088,0.780163833,0.187536982,0.940641922,0.581861876,0.818822406,0.181029013,0.824106548,0.992966763,-0.04721428,0.02318662,0.84076883,0.833015793,0.208355564,0.888807685,0.889325558,0.029275989,0.864666398,0.136146764,0.752197198,-0.142452212,0.567343517,0.727640128,0.038555666,0.272237368,0.313052151,0.489779232,0.049141522,-0.000598956,0.908754084,0.656111333,0.004312097,0.059583656,-0.023033717,0.695525524,1.021575281,-0.040009636,0.759185952,0.320257143,600
0.913353571,-0.037991235,0.789801071,0.391066976,0.365130893,0.323668474,0.26476924,0.167029643,0.131835665,0.703547695,0.359094714,0.33543378,0.571576937,0.476436767,0.479808957,0.008289632,0.631310564,0.226564387,0.201615637,0.20816858,0.594540274,0.672835669,0.615778238,0.483204513,0.306099432,0.284762654,0.308131765,0.823891401,0.795134522,1.001271865,0.470930382,0.480822612,0.492152807,-0.05314157,0.153434657,-0.114849564,0.334537898,-0.055166192,0.663943618,0.425170604,0.694473138,0.620780397,0.182429217,0.078522994,0.431795299,0.67423459,0.750405387,0.06189966,0.511195129,0.693680945,0.596767211,0.325556322,0.214816831,0.552280525,0.03233792,0.742986205,0.482305919,0.667691745,0.524659543,0.109411929,0.100283255,0.08442107,0.703814126,0.189785858,0.829881099,0.511802564,0.737391077,0.127730009,0.922609571,0.829600322,0.098233248,0.139923273,0.850189595,0.68570736,0.05551898,0.88813373,0.898975193,0.095490372,1.105361873,0.025812881,0.9362144,-0.02477863,0.660671393,0.701366616,-0.07926969,0.053825483,0.408417541,0.518646288,-0.002516634,0.212437933,0.588467725,0.810378491,0.252150698,0.053309633,0.147732007,0.876395083,0.438759902,0.24346419,0.673930922,0.423126168,650
0.842659755,-0.003402683,0.664376653,0.610354459,0.234623937,0.25173079,0.113187267,0.196349718,0.321065595,0.385150103,0.40542297,0.232295662,0.51975123,0.261791401,0.472113032,0.476539566,0.766303001,0.308862901,0.658544425,0.303075465,0.685686511,1.053069095,0.95889098,0.78569237,0.377404929,0.0172937,0.439288664,0.027595703,0.941552322,0.223684596,0.165761786,0.205123902,0.651271676,0.308719192,-0.136088593,0.000823353,0.438411469,0.548611118,0.582202759,0.857713804,0.691462699,0.792773569,0.347272388,-0.00764763,0.307995143,0.520532528,0.679962818,0.146161998,0.176783859,0.504795248,0.421576238,0.406916384,0.359534009,0.566604771,0.389780167,0.326359108,0.724778759,0.730056089,0.441932267,0.153732531,0.105414665,0.063234814,0.551255597,0.394703362,0.865860003,0.60165478,0.439468003,0.1094273,0.832785786,0.710596112,0.235286848,0.144352221,0.751397314,0.671476292,0.044087213,0.830521929,0.634566932,0.018831123,0.760249935,0.320682165,0.693430094,0.105503617,0.581007473,0.776584194,0.032709727,0.315447738,0.772664046,0.503491941,0.145006252,0.007955693,0.339859759,0.850792894,-0.104277381,0.020403634,0.132013528,0.572474233,0.58328981,0.237470671,0.512212153,0.434684933,650
0.92929515,0.022440162,0.825693376,0.690019238,0.206643615,0.218388376,0.10415658,-0.06843164,0.49997709,0.728675028,0.814497425,0.302357631,0.592814188,0.680125422,0.397729599,0.023862035,0.85484285,0.172716549,0.353283968,0.082735692,0.904196458,1.076571519,1.125946515,0.859728003,0.494287961,-0.034407567,0.364819722,0.070771831,0.497002008,0.820972187,0.289104359,0.559362348,0.565990347,-0.084266195,0.110581521,0.004181954,0.276515303,0.351770445,0.582202597,0.77954881,0.840521113,0.909498886,0.217023605,0.216229043,0.478475808,0.231713855,0.845000357,0.146691801,0.211242462,0.659786094,0.538589834,0.4432717,-0.10763792,0.485303737,0.168600563,0.926896023,0.595914454,0.668243255,0.658788641,0.471538832,0.09164047,0.075681255,0.735322432,0.345856243,0.946343975,0.479041559,0.585732236,0.027079856,0.744611709,0.708921656,0.202681195,0.395809349,0.700030021,0.713173391,0.148731706,1.012609113,0.508455758,0.252743558,0.817046073,0.21597314,0.852129611,-0.056655901,0.722868394,0.949916548,-0.051659038,0.205086231,0.518093822,0.713666035,-0.1155204,0.202168934,0.797961589,0.841998876,0.174530644,0.028980829,-0.037706569,0.869611293,0.739069187,0.190572669,0.60905485,0.671002673,650
