BCL6,CBFB,CEBPB,CEBPD,EGR2,ELK1,ETS1,FLI1,FOS,FOSB,HOXA10,HOXA13,IRF8,JUN,KLF10,KLF13,LMO2,MAFB,MYB,MYEF2,NFATC1,NFATC2,NFE2L1,NFYA,NFYC,PPARD,PPARG,PRDM1,RREB1,RUNX1,RXRB,SMAD3,SMAD4,SNAI1,SNAI3,SP3,SPI1,SPIB,STAT1,TCF3,TCFL5,TFPT,TRIM28,UHRF1,VDR,h
27.9144785,9.0636701,13.1851513,13.1698545,29.9557686,4.2269443,11.4080451,12.0136183,10.9664015,4.2269443,10.0907053,4.2269443,4.2269443,9.7597364,13.5190742,17.1237624,34.3676173,19.2997492,5.9914392,12.3276038,9.7453024,10.8418767,15.1963806,4.2269443,14.8371846,17.1750374,24.7526338,12.1422193,22.2605323,18.4498214,13.0184299,15.8189228,9.7839889,4.2269443,4.2269443,10.10084,25.7123411,4.2269443,17.7151727,8.8964512,4.2269443,11.5276789,8.5225663,4.2269443,4.2269443,12
24.8826067,8.4687766,12.9368887,12.107314,97.2511836,4.0675707,9.5675618,10.6927239,12.1337001,8.5999411,11.3142302,16.1088475,13.9716828,11.119711,13.3512119,20.5095262,22.9396966,39.37626,7.9951317,16.4827715,10.6111928,4.0675707,15.4976129,20.8125436,14.3569314,14.6111299,14.1734573,15.3033212,17.1790824,23.1289793,13.7128726,12.9788505,12.1275832,10.7614009,10.657301,12.9278521,18.168231,4.0675707,23.077047,13.5223508,5.8543305,9.6466752,8.9671671,11.8856858,6.790411,12
23.8478355,9.7328287,13.1918718,14.4345659,25.1490457,4.3149676,11.2072019,13.5085942,13.8202252,4.3149676,16.7923238,4.3149676,16.9869119,14.8384417,14.0714452,19.4583075,21.3345572,33.5360901,7.0861173,4.3149676,4.3149676,4.3149676,4.3149676,20.9304869,18.7070915,21.379188,18.7621345,17.6613295,18.076622,15.518123,16.5544308,4.3149676,9.1476136,15.2835136,13.8541426,12.262586,31.2481059,6.7497278,8.0196827,9.4504956,4.3149676,12.4267269,11.3941589,4.3149676,10.5552725,12
24.4788575,10.8139409,3.8640608,13.4063757,29.8982409,9.9928381,8.6344503,11.902898,14.5249342,3.8640608,3.8640608,3.8640608,14.3738666,7.6148564,15.9419727,8.1849481,19.2919301,11.1511535,7.9882379,3.8640608,8.6130856,13.1191574,10.0727315,17.9424669,17.2212727,18.0762883,22.4137112,10.4483139,18.673637,19.2827005,3.8640608,10.1683113,9.9419965,3.8640608,12.4931864,13.2235016,18.5713055,3.8640608,13.9157399,13.785429,5.6534446,8.2871924,12.5985969,3.8640608,9.565868,12
26.6349874,9.8589856,7.2711418,12.0195176,30.13689,3.9579359,12.7471555,13.1633627,20.1326054,3.9579359,6.5323783,3.9579359,11.3697791,11.9900107,15.0261986,16.0850936,24.3081671,22.3329848,7.3803383,10.0409661,3.9579359,13.7819478,12.5340849,25.4739506,14.2335335,16.949679,29.4243172,13.9355527,15.3362432,18.6708349,10.4598784,9.8812661,11.3638492,10.9184629,3.9579359,11.3768813,28.6811803,5.6869681,11.7761294,9.7775496,7.3639809,10.8371743,10.3771978,10.2963533,9.6254304,12
23.1636071,9.0506864,9.7243723,9.583388,24.0301762,3.9487969,3.9487969,12.4430642,14.8714702,3.9487969,8.3831195,3.9487969,10.5260932,13.4880167,13.435447,17.4567678,24.3339143,26.133915,8.9267434,10.8948655,9.7560294,11.2899926,13.4411135,23.0387991,17.0740675,17.1521766,21.2985418,11.3724997,18.0877133,17.0152745,13.5784187,12.0837688,11.2172221,3.9487969,10.901016,12.8347097,26.3072931,3.9487969,12.8410152,12.4050411,7.937313,10.1128329,12.8743717,15.4756383,10.5536233,12
19.0954349,10.4782089,9.5527961,12.0161888,21.7734549,3.9211166,10.2603927,12.4487185,15.2664607,3.9211166,9.4979909,13.6048566,15.7891045,3.9211166,11.4628483,10.8343795,18.8443562,18.9262488,9.182195,9.7775467,3.9211166,11.2215234,12.8357394,17.9139527,15.9150628,17.3050511,15.7514823,11.7690871,20.4175496,18.2139799,10.7602651,13.6498078,12.2658135,3.9211166,3.9211166,12.7175976,18.7306583,15.0134681,13.2979022,12.2851782,3.9211166,10.8211472,11.9082068,15.1189846,3.9211166,12
34.7884122,11.5502398,12.1667579,11.3923064,17.4175623,4.1264395,4.1264395,11.4041282,11.0114923,4.1264395,7.4926738,12.7405239,14.6839244,11.6587081,19.255964,4.1264395,21.8938833,43.3661909,7.7809245,4.1264395,7.9020421,10.1851716,13.1579961,21.8330979,17.2038713,15.0071222,31.3089901,19.8229098,15.6972983,19.0881415,4.1264395,10.4631617,9.9606041,11.7040769,16.2187245,13.9663746,25.2920942,4.1264395,16.6681329,9.4165025,4.1264395,9.4572551,13.0446694,4.1264395,4.1264395,12
14.7263,12.3314672,10.0357439,12.6039722,13.1743952,4.0620975,4.0620975,14.4327153,12.310818,4.0620975,4.0620975,13.1743229,16.9446147,4.0620975,13.7332984,16.0459345,29.6621505,11.1066619,10.0561776,13.8107073,4.0620975,12.8492341,13.1435192,26.1744931,17.8351361,19.6498301,13.4299302,4.0620975,21.0535278,25.8201306,14.1288642,10.2847699,10.0945471,11.9585329,11.2477045,12.2875314,24.9963233,4.0620975,14.3755813,15.1650271,10.6995972,8.7846588,13.5170488,13.2789619,10.0082568,12
14.0314651,10.8729652,10.1983657,13.1480425,14.8969445,4.0214172,8.3789079,16.0466456,16.0103875,4.0214172,12.8021419,15.1024737,18.7577463,9.8802808,10.8725886,15.9878578,30.0196635,11.1450979,10.4597486,12.1797376,4.0214172,13.7751595,11.2435338,18.7582397,18.9749849,21.2008845,9.3243525,4.0214172,21.8401437,26.5966456,13.2405254,12.3443132,11.2420946,9.9333156,4.0214172,12.8395728,31.2268027,4.0214172,14.850633,12.2737731,8.5342632,7.6206044,14.0812232,17.2338217,10.1738711,12
20.6095734,9.3449848,10.6804948,9.667169,19.1774837,9.6497594,8.6018317,11.7028763,11.7125426,3.8601262,11.4058408,11.1322801,10.7881518,11.6735318,16.8524295,10.2876586,16.6793267,18.6030532,9.0139844,10.2269315,3.8601262,11.9162426,10.6250398,15.1415996,18.6528331,14.8241728,17.4245682,12.3450076,15.514424,17.6139513,15.6505272,3.8601262,9.5002861,9.2170643,11.2747455,11.0542191,17.1513961,3.8601262,13.2270781,10.9770649,8.6616387,9.6167655,13.0407644,11.0539245,8.6597292,12
26.1168823,11.0068368,4.2278691,9.7578102,21.3602745,4.2278691,9.5021271,4.2278691,10.3824699,4.2278691,12.1928127,4.2278691,4.2278691,18.128513,15.4930556,10.1509546,16.0832622,16.0232174,6.4642895,4.2278691,9.6002432,13.5455275,4.2278691,13.419023,15.229525,12.8967601,23.8449525,14.6146186,10.7717834,11.9385582,9.7146216,4.2278691,11.2096111,4.2278691,14.0760227,10.2046042,19.2771394,4.2278691,16.7113616,10.7180208,4.2278691,9.3193448,11.380072,4.2278691,4.2278691,12
21.2842041,9.8039596,9.743287,10.5989355,27.9621098,9.3666006,12.9679158,10.0608887,16.6738215,3.8200896,8.7170474,10.4026138,3.8200896,15.7996349,17.5811933,14.9671598,18.3099751,70.2910064,6.9566052,3.8200896,9.2163468,13.8153081,11.124293,19.7474917,13.1837373,10.5624592,38.5820458,19.4141315,21.96437,16.8487575,14.7645773,3.8200896,12.2434172,9.0338263,13.4579935,13.2952837,22.0626462,9.8454744,11.088262,13.8678389,7.3474959,9.4879869,10.8093634,9.9217453,9.1281339,12
15.8120447,10.649351,14.0862171,14.0777748,24.1574813,11.714968,9.3793326,12.5142045,13.7259624,9.3555582,4.0310863,4.0310863,18.9703062,10.7430723,15.3971462,10.4327203,20.837627,19.214104,11.1704055,15.0342628,9.9191682,4.0310863,10.6369987,23.3794763,18.8457253,19.9535921,14.1892689,14.6388957,15.4226787,24.9828541,14.3375076,4.0310863,9.4812276,10.1269665,12.2922482,13.2542301,21.5547962,4.0310863,19.5857688,10.9135776,4.0310863,11.3587781,17.3404788,16.6769906,4.0310863,12
29.719895,11.1221605,11.1472188,14.0439316,34.9269004,4.0065043,8.0099999,12.1214545,18.8392232,4.0065043,10.0312934,12.3208709,10.2629284,13.1316717,19.9381249,17.036722,22.1447155,34.5834743,8.0855539,4.0065043,7.7325227,17.5514633,9.9514701,14.7265412,20.07519,13.1153401,28.4021597,10.1774768,19.2010396,19.9361923,15.3432131,4.0065043,9.4934743,4.0065043,4.0065043,11.1326462,24.5976016,10.7593799,11.2910452,15.9447992,7.6694143,9.9177205,12.4834239,4.0065043,8.9068281,12
21.6733582,7.5922518,4.0917046,13.8490206,33.694564,4.0917046,4.0917046,12.4873598,10.7278798,4.0917046,11.4581628,12.170743,16.5591469,11.7135605,12.6451032,10.2998583,16.7283261,16.5830676,9.1722757,4.0917046,4.0917046,10.8071753,15.2241749,18.3922058,14.6860796,14.0752066,11.5037572,9.2906897,21.3994007,17.1613609,12.0491356,13.4725859,11.6757705,7.7067408,4.0917046,13.4614637,20.347506,4.0917046,15.7255745,14.9775231,8.7233324,10.8764681,13.195307,21.0498656,9.7211787,12
27.9961379,10.6797544,12.9990689,13.0501013,29.5726906,3.9234275,9.9578053,13.5641233,15.5253625,3.9234275,10.3884487,10.7461192,3.9234275,16.6543466,16.3907635,10.8150772,17.4682675,37.8237929,6.1735838,10.2185917,7.4289953,10.4115604,11.8628001,20.5287066,14.201695,17.0503045,30.0747018,13.6994353,15.2245121,14.4126754,13.66277,10.5430458,12.2836523,10.9691195,12.6433962,12.7754336,24.8296591,3.9234275,11.3861607,11.7378574,7.7689193,11.010383,13.16628,3.9234275,9.4766491,12
12.9817315,9.5897795,10.9034362,11.1462604,11.718707,3.9248616,7.1408583,12.2131656,11.9898776,3.9248616,8.7322171,11.2764359,13.6537742,10.133572,10.5467815,15.6481966,19.0224669,10.94247,8.606944,9.5303281,3.9248616,10.1146745,9.0482534,16.5450385,15.9188654,16.1438718,13.3603398,3.9248616,20.2619195,16.8619492,15.2481874,10.0313701,10.9506706,3.9248616,10.8332552,11.0992668,19.9772511,3.9248616,12.4375105,11.2062445,5.49435,8.6890581,10.7317456,14.1738863,8.5416723,12
30.876149,11.2932794,11.0382745,13.3395586,19.2550012,10.1484663,10.3992284,11.7265144,23.0471365,3.9341906,10.2085106,3.9341906,13.3015908,14.9146925,13.4818192,13.4990187,22.4712739,36.2268361,7.4887012,12.573581,3.9341906,12.7969804,12.9237101,24.3907064,19.509076,19.0579359,27.5058241,14.0017635,16.2460992,20.6772569,14.0204238,9.8626818,11.1697226,10.5894337,3.9341906,13.6919261,31.2017297,3.9341906,13.2292674,14.2221532,3.9341906,10.7757583,13.7843478,3.9341906,9.578478,12
26.2798109,8.7098226,9.8753992,12.3579827,23.0765965,9.8625138,8.1335532,9.9048614,17.0603869,3.9581161,10.8395051,9.9199,3.9581161,13.2941414,15.3770037,12.4408985,20.1806266,39.7531661,6.0928079,12.145537,3.9581161,12.04206,11.4942217,12.5459461,17.2952348,11.6995525,29.2559679,11.6191167,15.3089551,16.9570299,14.0423457,12.387723,10.6969361,3.9581161,11.7494156,11.4883164,22.0663793,3.9581161,11.8178199,14.518855,7.59229,9.2874248,11.1571385,3.9581161,7.7288627,12
34.3510895,9.454223,13.4543153,17.0400668,25.875006,7.1978921,10.6885085,10.8573397,15.7416412,8.8094572,9.8510845,9.9187417,9.926009,17.0728023,20.8951537,12.180388,19.1302309,29.3335706,7.1881635,10.6355629,7.2408074,14.6924664,8.7361769,18.3180604,13.6341474,21.7332828,30.5600812,16.6919758,22.1233164,18.3731754,12.8824359,11.3154364,11.5924636,11.3322278,13.2340199,12.2749694,25.8289796,3.8322965,12.0220164,11.6224925,7.5116125,9.6525239,11.8315902,10.2643302,9.6379019,12
37.0911955,12.4878076,12.4143678,11.1434488,44.2667116,12.7002498,8.4681969,10.3549322,10.7333724,4.1611911,4.1611911,4.1611911,4.1611911,15.1167183,12.0839987,13.6108266,21.7735619,18.3012937,6.9448364,4.1611911,4.1611911,13.0497564,12.9974979,25.2297608,20.1968897,22.5449138,14.5248638,11.7958928,18.7718778,20.7463446,4.1611911,4.1611911,10.5264181,4.1611911,12.7337922,12.117189,20.9378441,4.1611911,13.39875,10.3139258,11.2534539,12.2794542,15.3126561,4.1611911,4.1611911,12
24.6292567,10.3456715,11.9447936,11.1538021,20.4894032,3.940443,8.6909905,15.135798,23.0693104,3.940443,10.5979541,10.3064972,13.6294232,13.9663632,11.6626114,14.9489891,18.8757218,37.6998298,8.8241651,13.6112062,3.940443,9.4819976,14.3759996,24.1059438,19.4397763,18.1258213,35.8002316,13.1501603,16.0061369,17.1156073,13.7584831,3.940443,11.8238231,9.2816727,10.6238185,13.6936234,31.2279521,3.940443,13.778679,11.5475295,7.6815451,9.9526334,14.0143702,17.6206994,3.940443,12
13.9724507,7.8212513,7.9007989,11.0030385,11.7180341,3.9346498,3.9346498,11.3908959,13.3780567,3.9346498,12.3981412,14.5782134,9.8475365,11.6034381,10.7238828,14.7523387,15.2420132,9.0849926,10.3302833,3.9346498,9.1743494,11.4646784,9.1626833,17.6463033,12.9031385,15.2752114,14.8831423,11.0444714,21.738808,17.0865315,15.8019357,10.2038189,10.869044,3.9346498,20.9841647,10.9519137,12.9817226,3.9346498,14.179541,11.0628754,7.1257893,10.5513227,10.2535813,3.9346498,3.9346498,12
30.7047962,10.2705348,3.9639731,8.9307422,14.1490484,3.9639731,8.8482363,10.9068539,11.2960727,3.9639731,10.9658861,3.9639731,3.9639731,10.2801869,13.5958906,16.0940926,27.671041,20.035685,7.0716626,10.0661409,7.1934511,16.7493537,14.4245627,18.2149055,15.6154292,18.2682083,25.1096812,10.2607941,15.5793483,14.0394811,12.9035845,3.9639731,11.3958877,10.5685921,13.7517984,11.4241311,25.0302148,3.9639731,10.3492389,15.690937,8.5973906,11.8172173,13.0137976,11.0260506,3.9639731,12
28.2510117,9.8727967,12.3969169,9.8565966,17.6863384,4.4056769,7.565107,11.6605977,14.5769491,4.4056769,4.4056769,4.4056769,11.8399662,15.2734402,15.9625065,10.1199723,12.3518462,24.8146403,7.384096,13.9493793,4.4056769,4.4056769,4.4056769,15.8058857,19.522338,21.1641794,16.970743,22.7803943,4.4056769,21.8296441,4.4056769,4.4056769,4.4056769,13.2413282,4.4056769,11.3513623,19.4604979,4.4056769,17.5850698,4.4056769,9.8080521,4.4056769,10.4846534,4.4056769,4.4056769,12
43.4716333,12.7502203,9.3048373,10.7755885,36.8501913,12.467718,9.545522,13.3028493,13.0541418,4.075029,12.2020059,12.0263804,14.9462367,15.3235178,16.0353748,13.118714,22.3689493,17.066562,10.0734288,10.5084961,4.075029,11.6498584,13.7512759,19.233539,23.449939,16.2293877,19.5538733,12.5698433,18.5653548,21.9626862,11.1214917,11.0808551,11.9614013,4.075029,16.1538183,13.5024696,19.0774798,4.075029,15.5533147,13.0242176,8.8966709,9.8722725,17.3109073,11.3470609,11.1447671,12
33.8062017,9.4410027,11.4722739,10.2418294,23.0631997,4.021071,8.3912653,12.874518,10.8049173,4.021071,11.0645549,10.7783,13.3546897,13.294236,14.447861,13.5496453,20.3676116,15.267099,8.5566365,9.6151619,4.021071,12.2311676,4.021071,13.6090946,25.0084657,19.6928306,13.6154525,17.1698972,13.4277556,19.3822982,15.5535251,4.021071,10.0480662,4.021071,4.021071,11.0526988,18.0387672,4.021071,11.5468833,10.5308795,9.9188142,4.021071,12.5310367,4.021071,8.8710029,12
17.0065825,10.2753364,11.3344279,9.7586016,31.9146526,9.3673823,3.8538445,11.3684163,12.3357126,3.8538445,10.7727018,9.5216982,15.6938495,8.0114132,16.2539443,12.5710674,18.6265208,9.7290971,11.6755411,10.3846867,9.7045376,14.2478962,9.8864058,16.7673692,13.3024287,19.680817,9.8363083,11.8006735,16.8228483,18.5489075,14.4250864,10.1864257,10.0166958,7.7180237,8.8139381,11.1641999,14.6744195,12.9330933,20.2251487,12.1330126,7.8603875,8.7465565,14.0660461,15.1994434,8.9071019,12
20.2803443,9.7843814,7.4582975,11.1041423,18.9736768,11.6421771,8.9945559,12.0424833,17.7694123,3.8912643,11.7951715,13.9197919,10.8752492,15.2789833,12.8572193,13.3330491,22.6607971,15.2514638,9.5970965,8.9789992,3.8912643,13.1231801,10.8086795,19.5777265,18.2690402,21.6879769,19.1081555,10.9471047,21.1584242,17.5493142,14.3307888,10.5117353,11.0604891,8.8676697,11.6058564,12.5683181,21.0256936,3.8912643,15.4611176,9.9750348,8.3078744,9.9648478,13.0955083,10.9171723,10.3461796,12
19.2145973,9.7854367,12.3572371,12.0881107,21.5429277,3.8233173,8.2340034,15.101387,17.8068297,3.8233173,9.0743052,13.689832,13.51843,14.1533117,12.3574105,13.7491269,17.9726934,12.9460742,9.7099456,12.441823,8.0877757,12.8428898,12.0529456,17.9812513,17.843884,20.2457273,14.3586135,10.2486572,14.9581059,17.550963,11.5519317,11.2084315,10.2247629,9.6525107,9.67546,11.3012823,23.3227603,9.7643225,12.7865093,12.7215339,7.5897301,9.086523,12.2362511,14.9799103,9.3547433,12
30.5188302,11.4098221,11.7739193,9.3987648,21.4026924,4.0616207,11.1353733,11.7722519,15.292785,4.0616207,11.7821485,4.0616207,13.3953073,12.3625268,22.2409689,10.4137586,19.7876229,16.6141198,10.2570892,4.0616207,8.9677043,12.1200602,12.0848428,19.0478739,24.2964477,17.5813387,19.163576,18.5473721,19.479726,19.6344825,12.7228522,11.9759769,12.7654193,12.0767193,22.4582725,14.3409888,25.8662138,4.0616207,16.2145975,13.3412671,10.1813648,9.9461735,15.4964357,16.7675036,4.0616207,12
24.7032533,10.8385267,12.1216945,14.854665,15.606316,9.3200414,8.7310135,14.5085698,27.7565294,3.9953497,9.7980286,15.0312437,11.7946878,3.9953497,14.1576252,17.7109976,29.0381818,21.5588654,9.6938652,12.3746054,8.8115755,12.1585298,11.8679689,24.2404155,19.0445992,25.6797372,23.646358,10.4068753,24.0045395,18.4483121,13.2825229,13.0059491,11.8388944,10.2802354,10.9740551,14.1330995,29.4836885,3.9953497,14.6184328,16.6899564,5.9192418,11.5873173,13.7755252,12.9032274,11.3348648,12
13.2464144,8.61552,12.275233,10.9125175,18.9673279,3.9995653,9.6281384,10.8552048,11.5024844,3.9995653,12.7509301,12.9621914,8.3386053,11.914272,13.5623987,15.6162174,18.0383431,17.4141493,8.1895254,9.3895392,8.2688093,12.5348738,11.0989984,15.6262867,10.8200158,13.9876947,21.7074461,16.104732,14.4945655,18.1010682,14.2622862,9.2502538,10.0006585,10.8877043,20.4901716,11.8660591,18.8698026,3.9995653,15.9817497,3.9995653,8.8194543,7.8690291,11.9821204,9.220319,3.9995653,12
18.4796979,12.3255873,10.158448,12.0542373,28.5496489,3.8192448,7.7972747,12.5665564,14.3610066,3.8192448,10.7738418,11.3719204,12.5655428,10.2847276,14.8909339,10.6218406,21.7751642,15.2119038,10.0443418,13.7495482,7.9322348,9.0331327,11.2835882,22.657032,17.0304673,19.6498304,3.8192448,11.7551972,17.6411508,21.339682,12.3092901,11.1209241,11.0293129,11.2752447,13.5903009,15.1461281,19.9146197,10.9955742,13.3408059,14.0705984,8.2406899,9.9988249,14.2451963,11.9716002,7.232114,12
33.9732522,9.6904637,9.9913375,10.6290993,27.0993,4.0138677,9.4447904,13.5089763,13.6021632,4.0138677,9.5049492,13.4327057,14.8592797,10.8187395,14.939567,13.7892862,23.7061803,12.8486768,7.8817485,16.209187,7.3619557,9.7788736,12.3761489,17.2673776,17.9326863,25.5013485,14.5457607,12.4897283,19.3179785,19.9242298,14.6535325,11.5601458,11.1115035,4.0138677,12.0776649,12.1795047,21.1905973,4.0138677,15.1240735,14.4721938,6.6220716,9.5548761,10.1527522,13.7181552,7.2056895,12
16.919746,8.7076771,11.1263491,9.470451,14.0489517,10.8489961,6.7328834,13.07604,12.2710052,3.9583564,9.1466129,11.3160278,14.2048337,11.1137163,8.8049934,17.3959608,24.0256588,13.0685256,8.361459,7.6708214,3.9583564,10.9841521,14.9115081,17.0965279,17.3941883,15.5482017,9.0969464,12.8187159,19.7917949,14.9367144,13.983491,12.7159105,10.9620194,10.3603351,15.5942037,11.4968969,23.3829376,3.9583564,13.7474571,12.1473414,7.0293676,11.2466604,10.329866,9.6325497,8.8039413,12
13.5374335,9.1595534,9.4913647,10.2363459,17.2913754,7.8466216,9.9318257,13.4666006,14.9907839,3.8765177,9.7032597,15.2495606,9.3992252,7.6831924,10.3449635,14.8566514,23.3443737,15.2426387,9.0967096,3.8765177,3.8765177,13.2948993,15.2985754,18.7916239,14.6631491,15.0347548,16.0714826,11.1033298,20.7309992,19.1177232,11.8560928,10.4304528,10.7017301,9.0858581,10.5415161,11.9140725,26.8631243,3.8765177,12.8077313,9.4178101,7.9896661,9.8658689,12.7668319,13.4107153,9.2606722,12
28.8198395,10.1210681,9.9257014,11.6437556,22.3907039,3.9259408,8.2188704,14.3910393,19.169239,3.9259408,12.3014378,11.2664787,13.7262957,15.1033257,13.4604457,15.7745433,23.8689746,22.2737545,9.9798774,3.9259408,8.018405,12.475157,12.3252606,23.1387416,16.7710507,21.5389598,22.16651,9.6991447,14.1342641,17.1537233,16.1198903,11.9709941,11.6475302,9.8038787,10.1634159,13.1741996,29.0801192,3.9259408,13.9742343,13.4512222,7.2629054,3.9259408,13.1698084,14.467768,8.4151557,12
23.4033908,10.9339624,13.333189,11.4909506,19.3671603,12.4571237,8.8510699,12.3855771,14.9856362,4.021845,4.021845,4.021845,15.0939935,4.021845,12.9792458,10.70663,17.3520946,21.256539,9.9836899,4.021845,4.021845,11.9656128,4.021845,13.9842686,19.221972,14.6092919,15.0420389,11.783893,16.7413081,13.4289964,12.2083807,9.8408907,9.3960756,10.3559354,12.5269384,12.0852518,23.3407934,11.3824119,15.9742198,12.7362194,8.6934296,8.8637101,14.9937953,12.6219231,10.5165865,12
13.1545089,4.3255465,9.1625287,9.4920417,10.9488894,4.3255465,4.3255465,9.6501915,14.1716844,9.0612557,4.3255465,4.3255465,13.9778337,4.3255465,10.0583764,12.3050373,13.4864793,4.3255465,6.7292022,4.3255465,4.3255465,9.7347627,9.80832,11.5468742,12.2648678,11.9688068,4.3255465,10.24987,16.3433993,9.5852507,12.0867035,10.2324519,7.6842804,4.3255465,11.1066353,8.850001,39.7628124,4.3255465,7.1876779,7.4231732,4.3255465,4.3255465,8.7647019,9.7313015,4.3255465,12
21.0830404,8.7572974,9.9390529,13.5707465,19.7880413,10.4059824,9.1732812,12.651173,13.6003729,4.0283693,8.4393878,8.8261566,14.1370997,10.2745054,9.9698433,12.6371598,16.3902486,12.4814881,7.7015901,4.0283693,8.6840672,9.3652279,10.8977499,17.566064,15.2757232,16.8570031,16.7609242,11.4463081,18.47287,17.2566036,13.3370493,15.9964454,11.8042754,4.0283693,13.8489549,11.6662479,23.2841995,4.0283693,12.4100326,13.9994835,5.97979,10.6260403,8.6574141,15.9588747,7.6598656,12
31.673188,9.9066136,9.3070804,13.0432888,11.968768,3.8928612,8.8033256,13.1103437,14.7546991,3.8928612,8.4029222,3.8928612,10.4192538,11.6722062,10.4298683,14.056983,16.2507182,40.8526138,6.9472538,9.7319885,8.1786959,9.3636826,3.8928612,14.3115768,14.5490851,14.9993849,42.6978019,14.1044535,21.6749865,19.3468266,11.0207338,9.6062564,12.4184828,3.8928612,13.4290402,12.3322839,19.5538707,3.8928612,11.8351644,14.1203293,7.0928855,10.0315749,11.0360403,10.1557177,9.6161775,12
10.288815,9.5336791,6.9344247,12.0245757,13.2185082,10.077405,7.5065746,10.6043679,9.9198949,4.0932414,11.4039353,13.3776092,12.5327689,4.0932414,14.2131223,14.1441547,22.835214,8.5338227,8.6381179,4.0932414,4.0932414,10.1657244,9.7538886,22.8789376,18.7319722,13.8007508,14.3151654,11.2331763,18.7865411,16.2296342,13.6716021,11.5525789,11.3084081,4.0932414,4.0932414,11.1624868,16.0921825,4.0932414,13.026715,12.9253851,7.1529113,7.6105513,11.6692658,13.660661,8.8917986,12
21.8413732,9.3649588,10.566504,10.3938793,19.2515305,4.0449491,9.1450806,11.0223964,18.6104075,4.0449491,9.3367439,4.0449491,4.0449491,4.0449491,11.915739,13.2827354,21.3375868,32.631614,6.9329859,4.0449491,9.1876936,14.4991182,13.2284652,18.9359952,10.0066454,13.337963,22.2654361,9.8852901,12.672682,16.788218,13.8502527,7.8784968,10.9352825,9.3856875,4.0449491,10.0824536,27.934073,4.0449491,10.4148069,11.2323885,7.0201314,8.0159138,10.5493772,4.0449491,6.615727,12
23.5734585,11.2503146,11.3452861,10.725019,15.720828,3.9299416,9.2663637,12.1713588,15.9048463,8.4021313,10.2986618,14.5869143,16.2156905,3.9299416,12.9265008,14.1169552,24.3369024,16.2371737,9.8089663,3.9299416,3.9299416,12.9246841,14.7398723,21.7506723,17.045641,15.1686371,22.6494611,8.9736156,17.3646711,17.1858421,10.9012168,11.0395238,10.9462047,3.9299416,11.2391215,14.1475747,22.4172269,5.6479749,13.4679116,15.5156291,7.6618731,9.8988212,12.3456058,14.0768284,10.9535367,12
42.0870654,10.4968139,10.0906527,11.2899038,21.8622293,4.0162499,11.7878794,17.8052232,21.0246346,4.0162499,10.4448884,11.2421557,13.7335475,13.6340505,12.1556749,11.1402258,26.8972646,25.1447585,9.7114669,14.2397951,8.849094,15.0652934,13.6817957,20.0128394,18.0756811,20.5211528,26.6841039,12.5463223,20.4443785,21.3464984,14.6901795,11.0765871,12.0965775,10.2334128,12.6279487,13.6611196,27.5098027,12.1011269,13.2782236,13.8997025,9.1384418,10.7567615,15.7360982,17.2401146,10.1299734,12
18.2290801,11.1351741,10.5531801,11.7351459,21.8585987,3.9487611,8.0085719,11.6773318,14.5757375,8.5142599,13.2605099,3.9487611,16.6711153,8.2812047,16.080035,13.3995442,17.5870804,11.802736,10.1447761,11.2533754,7.9110284,10.8787442,11.8828699,22.8261217,18.8431913,16.1730095,3.9487611,11.8072867,20.1883292,21.8257452,12.595639,11.7920695,10.5547856,3.9487611,3.9487611,11.4138241,19.2158337,9.59928,15.6745671,11.3524703,10.7046654,9.0880173,15.8593007,14.725835,9.5221165,12
26.2466167,11.475127,11.8316778,12.0704689,22.6224732,3.8842233,9.2709882,14.518823,34.6709645,11.9332594,9.8966235,10.527082,13.3505863,20.3244323,12.4266585,11.8402597,23.9781769,20.1968807,9.3149065,12.969096,7.0990006,10.7304494,9.4173428,18.7139105,19.9860301,24.4911938,16.824534,10.6879749,17.634317,23.253078,15.6910456,12.6664413,13.206566,10.0566347,10.6755719,13.1471424,24.414308,10.340106,14.3735957,11.1270686,8.1806546,8.1323212,13.9222609,16.1743253,9.6393704,12
28.2374927,8.4945792,12.1542362,11.1445195,25.2064033,3.9984656,3.9984656,15.9828044,18.1567402,3.9984656,8.1632358,17.970478,15.3522855,18.1128681,10.6760446,13.9483369,26.6496949,12.7535952,11.6696856,14.9634592,3.9984656,11.6777096,11.9539327,17.9028099,17.4001285,22.6333373,14.6767967,10.720495,27.8100925,20.3414291,9.6601942,14.1214496,12.2641791,8.6885317,3.9984656,10.7213256,20.8333883,6.7779675,20.2229137,11.1701275,7.519573,9.4346627,12.4930203,11.8842797,3.9984656,12
15.0019276,8.1452806,8.7678799,9.1931498,16.5276234,9.4611931,10.3745099,12.6971399,12.124389,3.7142176,10.8285853,14.1311726,13.8019168,8.9571764,12.2963112,15.1281562,16.4327062,11.451598,10.4715967,12.7505043,3.7142176,12.6869718,11.0417332,12.6954194,15.1267467,15.8556442,15.178137,11.0982709,23.5046321,17.1817354,11.0760625,12.2202868,10.2033361,3.7142176,11.5398314,10.5086177,15.2290067,3.7142176,12.5354951,10.1352519,7.2006197,9.2781726,12.0653321,9.9244732,8.8587315,12
