SourceGENES,TargetGENES,Interaction,Edges
G57,G34,0.169055004186048,activation
G62,G14,0.169047282316601,repression
G37,G9,0.168947686858067,repression
G1,G23,0.168776376110087,repression
G72,G42,0.168677691459961,repression
G56,G3,0.168262546897876,activation
G8,G62,0.168240111543606,repression
G71,G12,0.167941156984351,repression
G72,G78,0.167678535717263,activation
G71,G75,0.167040504341016,activation
G55,G31,0.166843697364752,activation
G71,G62,0.166734425397124,repression
G54,G74,0.166671676414054,activation
G6,G73,0.166471409333592,repression
G13,G58,0.16620217249085,activation
G71,G22,0.166143590161165,repression
G63,G80,0.165727397254402,activation
G48,G90,0.165717288121752,activation
G31,G76,0.165492805153274,activation
G87,G14,0.165193163349886,repression
G73,G27,0.164974794719068,repression
G47,G14,0.164938149914788,repression
G71,G71,0.164890027720462,activation
G42,G6,0.164847784814758,activation
G6,G67,0.164731776375716,repression
G36,G30,0.16455440460491,activation
G84,G13,0.164529390072414,repression
G75,G27,0.164157159159715,activation
G1,G48,0.164100927249015,activation
G80,G59,0.164053420474696,activation
G39,G13,0.163939692461019,repression
G75,G13,0.16345467168765,repression
G96,G83,0.163383269394756,activation
G43,G100,0.163186027236569,activation
G72,G28,0.162959167362711,repression
G21,G43,0.162732539151225,repression
G84,G25,0.162708187430298,activation
G95,G28,0.162393965625109,repression
G96,G70,0.162232002273623,repression
G54,G87,0.162092768897564,repression
G28,G12,0.161970990720729,activation
G48,G2,0.161942352521433,activation
G95,G3,0.161889115295053,repression
G28,G62,0.161875933509515,repression
G5,G86,0.161659860468458,repression
G37,G77,0.161467223632759,activation
G84,G8,0.161458486976451,repression
G75,G91,0.161301475699428,activation
G6,G13,0.161291507350268,repression
G83,G89,0.161245270584087,activation
G36,G2,0.161011869719449,activation
G47,G55,0.160917737975955,repression
G58,G98,0.160856724219464,activation
G39,G48,0.160695276004109,repression
G3,G90,0.160688111405626,activation
G44,G8,0.160613350165337,repression
G34,G16,0.160447029880206,repression
G40,G24,0.160414142154977,repression
G71,G65,0.160314406556995,repression
G4,G19,0.160291843233899,repression
G50,G13,0.160006054524553,activation
G94,G98,0.159971060439056,activation
G30,G36,0.159573970707107,activation
G47,G39,0.159488335399947,activation
G33,G16,0.159137671823274,activation
G49,G75,0.159014548171554,repression
G50,G35,0.158967402738599,activation
G54,G19,0.158967175256746,repression
G8,G61,0.158699305548487,repression
G18,G39,0.158640064085172,repression
G57,G37,0.158565165246448,activation
G64,G36,0.158519268524998,activation
G70,G57,0.158001963512747,repression
G27,G56,0.157979267003584,repression
G3,G52,0.157763245228138,activation
G96,G9,0.157663053398819,repression
G3,G100,0.157644041191181,repression
G63,G91,0.157604937525422,activation
G1,G60,0.157599826787714,activation
G72,G99,0.157462651815965,repression
G54,G48,0.157402198576475,activation
G46,G63,0.157269198643802,repression
G21,G53,0.1570802280161,activation
G37,G28,0.157063209465963,repression
G8,G8,0.156909053916517,activation
G69,G10,0.156708290260373,activation
G68,G90,0.156650728124054,activation
G88,G59,0.156610021341347,activation
G72,G97,0.156513874136781,repression
G84,G95,0.156433719790961,repression
G28,G84,0.156287199764543,activation
G72,G73,0.156283840324567,activation
G75,G75,0.156134458984677,activation
G31,G98,0.156051575699491,activation
G71,G99,0.156008479768176,activation
G56,G55,0.155923555012276,repression
G88,G93,0.155917114062987,repression
G38,G38,0.155857625732033,activation
G30,G58,0.155783213994823,activation
G7,G95,0.155778589377759,activation
G9,G42,0.155669265347369,repression
G31,G87,0.155574638964618,repression
G87,G76,0.155403756994366,repression
G37,G34,0.155298204898613,activation
G18,G60,0.154990837116345,repression
G44,G28,0.154920499447083,activation
G13,G91,0.154740958521853,repression
G42,G46,0.154717161471098,activation
G3,G13,0.154595805349545,activation
G5,G8,0.154522107232698,activation
G27,G97,0.154455118740032,activation
G95,G91,0.154440218638518,repression
G94,G14,0.154422864330443,activation
G75,G54,0.154173487230555,activation
G83,G71,0.153786325494559,activation
G55,G48,0.153519103494712,activation
G7,G52,0.153458352748945,repression
G9,G32,0.153449622618317,activation
G57,G5,0.153354247248438,repression
G71,G53,0.153287793254681,activation
G80,G19,0.153037912227657,repression
G42,G18,0.152922866611319,repression
G48,G36,0.152624205733423,activation
G3,G66,0.152516135251107,activation
G39,G39,0.152461000921027,activation
G28,G100,0.152419231302674,repression
G34,G11,0.152377641575969,activation
G63,G3,0.152321555133991,repression
G62,G40,0.152261636629983,repression
G88,G74,0.152082591109679,repression
G42,G72,0.151707327262498,repression
G59,G98,0.151635022976637,activation
G50,G5,0.151557312808012,activation
G8,G18,0.151493332205962,activation
G31,G22,0.151223195974292,repression
G60,G45,0.151162115608139,activation
G5,G54,0.150966465962744,activation
G42,G7,0.150919430066802,activation
G65,G46,0.150716730853311,activation
G8,G11,0.150553755292932,repression
G94,G12,0.150409295887084,repression
G43,G95,0.150369981897287,activation
G3,G17,0.150310472282706,activation
G31,G3,0.15030792751646,activation
G4,G62,0.150295305490921,activation
G42,G76,0.150125756839347,repression
G46,G15,0.150125736406423,activation
G5,G67,0.150026549513779,repression
G61,G30,0.149909830748746,repression
G4,G68,0.14980980732397,repression
G56,G67,0.149789998813561,repression
G18,G12,0.149586631209562,activation
G3,G89,0.149509231418072,activation
G97,G96,0.149436943348769,repression
G14,G82,0.149434913545371,activation
G75,G39,0.149398210958196,activation
G80,G17,0.14933280045177,repression
G61,G64,0.149231700044304,repression
G67,G54,0.148990524607026,repression
G47,G75,0.148952162810404,repression
G70,G28,0.148895968291506,repression
G33,G86,0.148833289045951,activation
G67,G24,0.148815342333158,repression
G84,G28,0.148541126777043,activation
G11,G9,0.14844732747428,repression
G55,G42,0.148319520790732,repression
G87,G74,0.148253364746459,repression
G69,G62,0.148198677816966,activation
G63,G59,0.148174652212625,repression
G42,G98,0.148147035088046,activation
G96,G3,0.14794736296854,repression
G31,G78,0.147851276911607,activation
G17,G39,0.14781603257194,activation
G54,G79,0.14751151680142,repression
G35,G88,0.147372295496099,activation
G27,G76,0.147327847004542,repression
G73,G10,0.147129624505375,activation
G28,G40,0.147118697901837,repression
G6,G26,0.147060288941006,activation
G27,G73,0.146933641773221,repression
G27,G50,0.146915421467607,repression
G75,G21,0.146705681901711,repression
G80,G14,0.146617932970428,activation
G40,G68,0.146612118255555,repression
G3,G60,0.146580860922679,repression
G87,G82,0.146407922459444,activation
G1,G50,0.146373948343806,repression
G70,G67,0.146351435470909,repression
G37,G93,0.146310818553005,activation
G94,G8,0.146055073819902,activation
G88,G96,0.146051565762533,repression
G73,G17,0.146047852256071,repression
G67,G58,0.146035015830316,repression
G75,G24,0.145945684685938,repression
G51,G55,0.145851755689846,repression
G7,G13,0.145776367123327,repression
G13,G39,0.145478992541656,repression
G96,G7,0.145422683680818,activation
G45,G13,0.145180237450816,repression
G83,G66,0.145049511435729,activation
G59,G87,0.144989030902576,repression
G73,G97,0.144951431728779,repression
G18,G24,0.144938688817747,activation
G83,G72,0.144781410121717,activation
G60,G57,0.144727700032089,activation
G39,G78,0.144662467127534,activation
G95,G57,0.144417337185494,repression
G44,G16,0.144371688868068,repression
G65,G13,0.144314106493753,activation
G67,G80,0.144287424238955,activation
G31,G18,0.144106021795863,repression
G75,G67,0.144044520431647,activation
G92,G39,0.143972842779157,repression
G2,G49,0.143839122650719,repression
G47,G64,0.143813280092762,repression
G4,G5,0.143733926877212,repression
G3,G37,0.143422625311342,activation
G54,G33,0.143405453382199,repression
G1,G28,0.143364622974737,repression
G80,G71,0.143361071027552,repression
G50,G19,0.143355568077314,activation
G5,G15,0.143041110803964,repression
G5,G34,0.142929249722244,activation
G9,G13,0.142825859961855,activation
G95,G90,0.142794659051913,activation
G9,G73,0.142720023152716,repression
G47,G26,0.142695119238731,repression
G70,G32,0.14268247071754,repression
G42,G65,0.142619908013806,repression
G46,G73,0.142552442151223,repression
G55,G73,0.142547675332105,activation
G80,G53,0.142460295255879,activation
G88,G16,0.142459556406252,repression
G47,G25,0.142420458729464,activation
G35,G41,0.142258055912892,repression
G64,G13,0.141629037791538,activation
G12,G7,0.141605701670593,activation
G55,G13,0.141577853328927,activation
G62,G30,0.141523397219512,activation
G42,G77,0.141511615017041,activation
G88,G100,0.141415952432329,activation
G62,G49,0.141377369906417,activation
G9,G36,0.141367123461193,activation
G31,G93,0.141240649950059,repression
G37,G44,0.141071852722274,activation
G55,G87,0.141062553894053,activation
G36,G56,0.140961824458013,activation
G7,G15,0.140958161449928,repression
G7,G33,0.140853459587402,activation
G28,G11,0.140796494821717,repression
G94,G36,0.14079068287425,activation
G50,G98,0.140739638289788,activation
G56,G26,0.140668824841247,repression
G1,G30,0.140665733418665,repression
G38,G15,0.140602718541136,activation
G18,G47,0.140582811326511,repression
G9,G3,0.140365784573739,repression
G5,G57,0.140286020247005,repression
G47,G50,0.14026861594057,repression
G17,G24,0.140221403092931,activation
G92,G38,0.140066394911716,activation
G71,G78,0.13991297373936,activation
G96,G75,0.139814907979805,repression
G88,G82,0.139782684792466,repression
G97,G39,0.139747272976805,repression
G73,G92,0.139593243587185,activation
G69,G67,0.139490624899268,activation
G30,G48,0.139392047095618,activation
G73,G28,0.139239433029919,repression
G34,G99,0.139203849616242,repression
G65,G12,0.139126406011744,repression
G40,G8,0.139116998473402,repression
G5,G79,0.139062417473993,activation
G4,G18,0.139002293035079,repression
G28,G95,0.138931878174862,repression
G6,G94,0.138921446024249,activation
G37,G65,0.138733846844128,activation
G18,G3,0.138596318028123,activation
G87,G31,0.138532657663184,repression
G11,G16,0.138139901699609,repression
G34,G46,0.138040890595626,repression
G71,G77,0.13782618998134,activation
G75,G52,0.13767520631422,activation
G3,G33,0.137454849099454,activation
G39,G64,0.137422349364591,activation
G14,G84,0.137306201402888,repression
G80,G10,0.137026153565681,activation
G30,G32,0.13694097721445,activation
G57,G18,0.136906118245022,repression
G71,G97,0.136878853624475,repression
G87,G28,0.136823873808278,repression
G14,G14,0.136769698815889,activation
G56,G38,0.136582074321542,activation
G51,G88,0.136518442787207,activation
G2,G28,0.136464358489227,activation
G50,G48,0.136427054341766,repression
G43,G86,0.136347972297884,repression
G31,G99,0.136322832413451,activation
G71,G30,0.136133484257279,activation
G51,G34,0.136079984626832,activation
G57,G75,0.136058964696377,repression
G43,G25,0.13582761640694,activation
G36,G29,0.135759023040613,repression
G9,G39,0.135734700812929,repression
G34,G73,0.135675081864217,activation
G49,G84,0.135636338407029,activation
G9,G71,0.135616609029533,activation
G19,G19,0.135542635573887,activation
G84,G58,0.135362791253609,activation
G48,G74,0.135242427564065,repression
G57,G97,0.135200881884752,repression
G70,G65,0.135174550286658,activation
G14,G32,0.135167419498246,activation
G46,G94,0.135149893262698,repression
G14,G21,0.135130310608153,repression
G83,G28,0.135095332215044,repression
G80,G97,0.134744700101831,activation
G56,G68,0.134528983170039,repression
G39,G59,0.13428669727377,repression
G30,G19,0.134231787714734,activation
G95,G82,0.134095460865158,repression
G69,G85,0.133992087118368,repression
G94,G60,0.133827384315354,activation
G88,G53,0.133800894412764,repression
G4,G89,0.133694049999799,repression
G38,G80,0.133540011115463,activation
G11,G47,0.133437087396925,activation
G80,G67,0.133388697235901,activation
G17,G94,0.133382757292623,activation
G64,G7,0.133295226888258,activation
G87,G18,0.133210418956814,activation
G7,G21,0.133190602859117,activation
G14,G24,0.132831122186331,activation
G54,G45,0.132820997168193,repression
G35,G86,0.132774101571518,activation
G8,G47,0.132734715013084,repression
G9,G34,0.132508343395574,activation
G38,G43,0.132459480832306,repression
G37,G62,0.132440760200086,activation
G60,G58,0.132144412159044,repression
G64,G41,0.132140023774517,repression
G56,G1,0.131502512810802,repression
G28,G64,0.1314984669583,repression
G38,G12,0.131488650604772,activation
G3,G55,0.131455263642139,activation
G17,G37,0.131345134894035,repression
G56,G17,0.131285418551193,repression
G75,G35,0.131254329791375,repression
G75,G58,0.131018791034742,activation
G59,G16,0.130957746715342,activation
G84,G76,0.130912356248648,repression
G47,G77,0.130905162928181,repression
G34,G95,0.130704516073302,activation
G55,G59,0.130639826595703,repression
G19,G24,0.130443909474728,activation
G71,G95,0.130377392972784,activation
G9,G30,0.130317975752441,repression
G3,G31,0.129812529361235,activation
G64,G62,0.129625186504921,repression
G30,G18,0.129531614300857,activation
G57,G62,0.129464919710697,repression
G60,G92,0.129417156461135,repression
G92,G79,0.129358128671438,repression
G57,G21,0.129138674294379,repression
G9,G9,0.129109571957275,activation
G38,G62,0.12906428800908,repression
G13,G35,0.128999755145624,activation
G27,G27,0.128822698216182,activation
G43,G46,0.128628190265426,activation
G58,G18,0.128494957771075,activation
G64,G15,0.128331326542224,activation
G14,G7,0.128039618822389,activation
G38,G69,0.128038259847594,repression
G30,G65,0.127976805002627,activation
G39,G8,0.127841777897711,repression
G57,G1,0.127695258159701,repression
G27,G3,0.127596379548719,repression
G80,G1,0.127516644613714,repression
G39,G36,0.127457896723544,activation
G62,G1,0.127298421657122,repression
G46,G80,0.127235821754539,repression
G73,G37,0.127211187737537,repression
G35,G11,0.127200950321957,repression
G30,G35,0.127190016864115,activation
G73,G49,0.127005030116399,activation
G17,G100,0.126945864820878,activation
G17,G3,0.126849499283901,activation
G20,G50,0.126825570601332,activation
G95,G8,0.126725071120925,repression
G11,G95,0.126706929561704,repression
G20,G57,0.126588977381743,activation
G64,G68,0.126526439795047,activation
G28,G14,0.126481938505304,activation
G88,G45,0.126405701904239,activation
G92,G14,0.12637666806705,repression
G8,G13,0.126179853094941,repression
G44,G47,0.126128072224166,repression
G61,G39,0.126054229105778,activation
G9,G61,0.126028271989843,repression
G38,G19,0.125955773542379,activation
G36,G13,0.125841877663313,repression
G96,G45,0.125822315311619,activation
G95,G87,0.125738084842137,activation
G62,G38,0.125654613305262,repression
G71,G13,0.125564732795282,activation
G40,G40,0.125558093437933,activation
G75,G4,0.125397894376937,activation
G5,G26,0.125362070624519,activation
G27,G64,0.125169081646117,repression
G38,G22,0.125167841303474,repression
G9,G43,0.125167130094111,activation
G4,G43,0.125133047887974,repression
G67,G29,0.124862392199428,repression
G70,G15,0.124741207787651,activation
G38,G95,0.124653185098045,repression
G92,G44,0.124644687380141,activation
G14,G29,0.124588177201253,activation
G40,G32,0.124557289011864,repression
G55,G55,0.124508895794647,activation
G92,G3,0.124482197729153,activation
G57,G81,0.124387646583059,activation
G40,G64,0.124073320511583,repression
G14,G62,0.123968862170267,repression
G17,G45,0.123940795939048,activation
G37,G16,0.12393050752357,repression
G8,G4,0.123903725036529,activation
G54,G82,0.123891662198867,repression
G34,G96,0.123725709046265,activation
G4,G30,0.123692715666052,repression
G49,G81,0.123664868705202,activation
G39,G50,0.123612738746072,repression
G27,G51,0.123611135027634,activation
G62,G70,0.123529888504586,activation
G17,G96,0.123450746972847,activation
G9,G28,0.123450488842802,repression
G47,G66,0.123296978932531,activation
G43,G20,0.123224828601312,repression
G61,G93,0.123220445992343,activation
G70,G73,0.122943445244177,activation
G54,G21,0.122927519379722,activation
G4,G76,0.122536028211496,activation
G44,G4,0.122144954213853,activation
G68,G18,0.122102457378203,activation
G63,G34,0.122084970556039,repression
G19,G21,0.12203655053846,repression
G18,G49,0.122025330096543,activation
G62,G16,0.121978130492148,repression
G38,G89,0.121948679435319,activation
G84,G35,0.121795947113793,activation
G97,G37,0.121746232235596,repression
G55,G82,0.12173012821849,activation
G37,G70,0.121564516269533,repression
G2,G61,0.121517697882847,repression
G30,G45,0.121433451378743,activation
G92,G50,0.121364927113578,activation
G5,G24,0.121184322626919,activation
G96,G61,0.121077921467059,repression
G28,G1,0.121046890576892,repression
G13,G71,0.120920169929412,activation
G80,G92,0.120754071369735,repression
G39,G60,0.120389754988945,repression
G38,G81,0.120389214262475,repression
G17,G52,0.120343220900671,repression
G61,G59,0.120253350594325,repression
G70,G46,0.120209447757056,activation
G54,G5,0.120092679907993,activation
G5,G71,0.120087365029684,repression
G68,G97,0.120081268568197,activation
G95,G55,0.119958727019716,activation
G13,G44,0.119922170123997,activation
G1,G71,0.119907316583702,activation
G87,G87,0.119788882004741,activation
G84,G1,0.119729104393917,activation
G95,G12,0.119701081215332,activation
G80,G6,0.119661460966387,activation
G95,G32,0.119578729469846,repression
G21,G75,0.119542145813108,repression
G48,G77,0.119533106025676,repression
G18,G14,0.119416850799384,activation
G3,G67,0.119328741390541,activation
G46,G64,0.119296491119342,repression
G69,G68,0.119240214263751,activation
G3,G3,0.119218962820458,activation
G12,G97,0.119153991505333,activation
G6,G48,0.119021851851278,activation
G28,G36,0.118947468360489,activation
G31,G42,0.118545428022704,activation
G27,G23,0.118127837696488,repression
G34,G42,0.118102201773717,activation
G8,G90,0.117916529602132,repression
G14,G57,0.117864651241229,repression
G56,G86,0.117811895326268,repression
G64,G25,0.117535796801791,activation
G28,G92,0.117485196975286,repression
G71,G23,0.117345932701618,repression
G71,G60,0.117250236282215,activation
G84,G81,0.117203772471527,activation
G28,G15,0.117182429551547,repression
G27,G11,0.11713446919733,repression
G67,G100,0.117036282428365,activation
G35,G15,0.116975889930654,activation
G83,G55,0.116762237566928,activation
G58,G93,0.116741357727277,activation
G21,G5,0.116668686658868,activation
G45,G80,0.116609736482201,repression
G83,G27,0.116457238976084,repression
G43,G72,0.116410316747259,repression
G55,G22,0.116328111960139,activation
G18,G7,0.116246097023693,activation
G75,G57,0.11613322027985,repression
G67,G39,0.11609648773252,repression
G4,G96,0.115935155170507,activation
G63,G42,0.115924723341378,repression
G20,G74,0.115773328086168,repression
G18,G34,0.115687605574965,activation
G27,G13,0.115658753248804,repression
G31,G13,0.115596768783488,activation
G70,G71,0.115572569758843,repression
G84,G59,0.115479532345137,activation
G42,G100,0.115435019198434,repression
G69,G58,0.115394539028339,activation
G30,G97,0.115332751682891,activation
G72,G8,0.115311294845957,repression
G50,G1,0.115196277513968,repression
G12,G86,0.115133987996734,activation
G33,G48,0.114883626364893,activation
G9,G100,0.114869958667052,repression
G61,G83,0.114784150278191,activation
G96,G81,0.114746418203198,activation
G88,G46,0.114722623698716,activation
G55,G75,0.114486312481649,repression
G14,G1,0.114455375608259,repression
G3,G24,0.114410171562436,repression
G55,G44,0.114314300358528,repression
G11,G14,0.114283302234308,repression
G33,G41,0.114168201858242,repression
G60,G35,0.11404608725237,activation
G38,G14,0.113979782837938,activation
G35,G79,0.113977026310309,activation
G61,G84,0.11396195072299,activation
G9,G10,0.11394930101847,repression
G96,G29,0.113934781676478,repression
G34,G89,0.113884233495323,repression
G56,G14,0.113725082223674,activation
G70,G78,0.113704859118453,activation
G33,G64,0.11365260176578,activation
G28,G13,0.113632096996021,activation
G11,G93,0.113625034196626,repression
G61,G50,0.113223828883677,activation
G3,G80,0.113129801820971,activation
G45,G89,0.113068490749821,activation
G28,G4,0.113063222720663,repression
G4,G48,0.112929057062508,repression
G97,G47,0.112885036200528,activation
G94,G27,0.112765325647819,repression
G9,G93,0.112465255164433,repression
G39,G54,0.112457150739957,activation
G63,G15,0.112413052846109,repression
G17,G33,0.112334261630031,activation
G39,G26,0.112283314517319,activation
G84,G2,0.112258895921448,activation
G64,G53,0.112160769232867,repression
G94,G96,0.112014181581061,activation
G96,G69,0.111961403152767,activation
G39,G62,0.111903836839054,repression
G42,G59,0.111878499013585,repression
G88,G94,0.111815393264417,repression
G35,G91,0.111745779895934,repression
G34,G44,0.111551019803574,repression
G56,G39,0.111321352588257,activation
G24,G55,0.111316327998107,activation
G8,G86,0.111291889415818,repression
G38,G34,0.111212828427633,activation
G62,G5,0.111182433371312,activation
G38,G92,0.110965044137537,activation
G4,G98,0.110916004034494,activation
G34,G71,0.110879395434121,activation
G50,G34,0.110761270802559,activation
G36,G32,0.11069059146791,activation
G58,G56,0.11066865849232,repression
G80,G87,0.110482581845619,repression
G59,G17,0.110340316796426,activation
G28,G94,0.110317336023536,repression
G57,G31,0.110233876447554,repression
G55,G11,0.110204860163669,activation
G69,G44,0.109985085026447,repression
G61,G27,0.10992897804691,repression
G42,G13,0.109919688365829,activation
G9,G84,0.109917145785589,activation
G1,G7,0.109776974018753,activation
G83,G61,0.109744635078234,activation
G59,G94,0.109673243554897,activation
G5,G51,0.109633991365206,repression
G57,G36,0.109588125431871,repression
G39,G86,0.109544105108941,activation
G87,G67,0.109477622265208,repression
G95,G65,0.109466463283464,repression
G69,G59,0.109452326079501,repression
G11,G18,0.109304955941291,repression
G64,G66,0.108884414903791,activation
G43,G44,0.108852887939106,activation
G54,G86,0.108703552053295,repression
G92,G40,0.108621861271393,repression
G62,G95,0.108563901688705,repression
G55,G52,0.108422855321494,activation
G87,G99,0.108387680148805,repression
G11,G87,0.108378815331448,repression
G36,G23,0.108284057576952,activation
G37,G27,0.108224357978088,activation
G9,G7,0.108180269610164,activation
G62,G9,0.108172498570216,activation
G54,G54,0.108085988499094,activation
G27,G39,0.108019115620629,repression
G31,G29,0.107915728437508,activation
G17,G26,0.10787918425092,activation
G83,G90,0.107796530829761,repression
G7,G41,0.107531609562568,activation
G48,G96,0.107499289786134,activation
G69,G18,0.10736714112914,repression
G69,G17,0.10735894980039,repression
G97,G92,0.107325191076711,repression
G3,G40,0.107296006510554,repression
G48,G97,0.10718466907145,activation
G18,G94,0.107172592754045,activation
G94,G84,0.107034676972175,repression
G48,G18,0.107029638118443,activation
G55,G21,0.107022418587948,activation
G47,G38,0.106974999412491,repression
G48,G68,0.106948630435685,repression
G30,G38,0.106825719509495,activation
G11,G30,0.106655115866215,activation
G47,G68,0.106647564496801,repression
G80,G15,0.10658974215036,activation
G20,G73,0.106586092581428,repression
G21,G60,0.106504739454198,repression
G62,G92,0.106449957282915,repression
G57,G12,0.106431599304098,activation
G12,G10,0.106369738316594,activation
G2,G99,0.106367599306217,activation
G51,G77,0.106218243858193,repression
G7,G45,0.106183503204288,activation
G47,G43,0.106040784747281,repression
G37,G56,0.105911026442666,repression
G96,G16,0.105868914808016,activation
G92,G45,0.105800150389961,repression
G64,G61,0.105714769070963,repression
G17,G68,0.105576474667591,activation
G57,G44,0.105424742456469,repression
G60,G62,0.105260887191861,activation
G80,G8,0.105181969348651,activation
G40,G3,0.105160009670642,repression
G92,G47,0.105149000863066,repression
G72,G36,0.105073823454178,activation
G7,G85,0.105019002438612,activation
G8,G100,0.104985645715301,repression
G95,G77,0.104817439160066,activation
G69,G77,0.104802669211879,repression
G37,G22,0.10463880762685,repression
G36,G89,0.10459179916108,repression
G88,G36,0.104482876340678,repression
G60,G4,0.104377874212107,repression
G27,G35,0.104332474711493,activation
G58,G79,0.104281358825803,repression
G95,G71,0.10427853798107,activation
G11,G49,0.104244437506912,activation
G72,G100,0.10420612007775,activation
G67,G79,0.104144108441504,activation
G31,G80,0.103974027324661,activation
G27,G6,0.103923509825117,repression
G57,G4,0.103920115567225,activation
G11,G64,0.103822421201197,activation
G34,G94,0.103808593917241,activation
G7,G58,0.103804749324244,repression
G56,G47,0.103724109740977,repression
G40,G94,0.103693866855897,repression
G65,G36,0.103547074538858,activation
G17,G87,0.103297599714212,repression
G3,G41,0.103286304885647,activation
G56,G29,0.103233777329434,repression
G59,G86,0.103169298209361,repression
G61,G55,0.10277120376535,activation
G34,G45,0.102767906495064,repression
G4,G35,0.102673131340547,activation
G47,G56,0.102346568963334,repression
G39,G33,0.102316744856468,repression
G45,G63,0.102269684999833,activation
G69,G34,0.102216448658321,activation
G13,G48,0.102117888167287,activation
G6,G66,0.102067641526969,activation
G65,G41,0.102046992164802,activation
G12,G60,0.102018202485737,repression
G64,G23,0.101988284608398,repression
G33,G33,0.101816952446687,activation
G30,G13,0.101709757385991,activation
G31,G67,0.101687257789855,activation
G64,G57,0.101630524576159,activation
G30,G16,0.101574604444988,activation
G37,G91,0.101321944305427,repression
G83,G18,0.101107238938768,repression
G36,G55,0.101088307934693,activation
G69,G56,0.101012221701364,activation
G62,G13,0.100882743882875,repression
G70,G23,0.100853213296232,repression
G75,G56,0.100739451142545,activation
G71,G37,0.100721505900521,activation
G95,G22,0.100721339909454,activation
G71,G9,0.100714334418329,activation
G65,G68,0.100707061321553,activation
G72,G79,0.100528617139463,repression
G56,G11,0.100210988500979,repression
G27,G4,0.100194104921351,activation
G18,G96,0.100178281508949,activation
G72,G81,0.100174696319536,activation
G33,G59,0.0999765395354991,activation
G83,G37,0.099951737280604,repression
G37,G8,0.0997082109561253,activation
G45,G12,0.0997000359650252,activation
G28,G48,0.0996259720069479,activation
G47,G96,0.0995360129607346,activation
G40,G26,0.0994833445386287,activation
G80,G95,0.0994540401494048,activation
G31,G69,0.099211162303294,repression
G97,G18,0.0991909094733854,activation
G59,G9,0.0990731969293497,repression
G3,G48,0.0988804232516106,repression
G73,G44,0.0987750566892625,repression
G21,G58,0.0987742011731919,activation
G59,G29,0.0987648004152692,repression
G94,G3,0.0986798248370783,repression
G57,G14,0.0984481089784595,repression
G65,G62,0.0984308601927427,repression
G14,G40,0.0983610926942824,activation
G33,G93,0.0983573272898984,activation
G51,G50,0.0983280405156419,repression
G47,G60,0.0980530331128674,repression
G14,G37,0.097830071365502,activation
G9,G65,0.097798864744693,repression
G73,G57,0.0976749457157233,activation
G40,G47,0.0976675181350932,activation
G38,G54,0.097402916835319,activation
G33,G72,0.0973995330629049,activation
G6,G21,0.0971900126329103,repression
G33,G76,0.0970315245997361,activation
G46,G36,0.0970132126601768,activation
G61,G21,0.0969355695570342,repression
G9,G44,0.0967598560414753,activation
G37,G6,0.0966951537139599,activation
G4,G64,0.0966767689990896,repression
G14,G96,0.0966748801928298,repression
G46,G7,0.0966409280382155,repression
G92,G49,0.0964832740064071,activation
G34,G13,0.096322428041644,activation
G3,G69,0.0963000478100182,activation
G96,G52,0.0962671539251928,activation
G47,G44,0.0961475318403947,repression
G38,G48,0.0960904542082334,activation
G49,G51,0.096045589150563,activation
G36,G72,0.0960024406218512,activation
G11,G96,0.0959937229201065,repression
G67,G22,0.0959919726537742,activation
G37,G97,0.0959516566828896,repression
G14,G58,0.095948172002126,activation
G46,G77,0.0958852910742234,activation
G75,G62,0.0958470153293336,repression
G60,G30,0.0958059817424769,repression
G57,G33,0.0957900921940001,activation
G21,G24,0.0957718883429814,repression
G38,G71,0.0957282309828378,repression
G37,G12,0.0957173846396555,activation
G92,G13,0.0956021628716835,activation
G7,G56,0.0955444001297738,repression
G80,G93,0.0955366802956724,activation
G70,G69,0.0955276209252822,activation
G56,G37,0.0954996317921359,repression
G82,G17,0.0954932957003197,repression
G36,G52,0.0953457436432874,repression
G92,G48,0.0953338497476275,repression
G59,G3,0.0950035674944189,repression
G55,G26,0.0949733635056393,repression
G45,G7,0.0949485566788581,activation
G27,G58,0.0949272926341833,activation
G7,G19,0.0948551241115724,activation
G70,G12,0.0948081414472626,activation
G94,G67,0.0947101578124277,activation
G37,G68,0.0946386328552886,repression
G3,G75,0.0945674088526947,repression
G6,G37,0.0942877031915992,activation
G59,G100,0.0942049504582213,activation
G70,G48,0.0941941949472639,repression
G73,G26,0.0941313447986207,repression
G62,G80,0.0939245396613363,activation
G59,G53,0.0939133349882371,activation
G71,G72,0.0938947441140575,repression
G73,G76,0.0938155625376614,activation
G59,G36,0.0937186310578993,repression
G62,G87,0.0936702148786464,repression
G4,G58,0.0936335343936408,repression
G47,G8,0.0935134233783029,repression
G33,G90,0.0934736832690919,activation
G48,G8,0.093463284600968,repression
G2,G41,0.0933783311814531,activation
G92,G91,0.0933482858808859,repression
G92,G35,0.0933019256128624,activation
G2,G84,0.0932263530322726,activation
G80,G63,0.0931734947172971,activation
G62,G65,0.093150065141086,repression
G14,G49,0.0931216387143676,repression
G34,G68,0.0930171213095219,repression
G33,G17,0.0930092175449772,activation
G87,G24,0.0929911943967231,activation
G63,G95,0.0928425778451036,activation
G14,G26,0.0925591496673087,activation
G82,G80,0.0924235623857358,repression
G87,G15,0.0924091891745441,activation
G63,G63,0.092360896385263,activation
G61,G88,0.0922023163547085,activation
