SourceGENES,TargetGENES,Interaction,Edges
STAT1,MYEF2,0.0438819249945883,activation
CEBPB,NFATC1,0.0438545672443885,activation
FOSB,MYEF2,0.0438036492691803,activation
NFATC1,FOSB,0.0437164711444216,activation
CBFB,PRDM1,0.0436768005606781,activation
NFYA,SPIB,0.0435869335847998,repression
UHRF1,FLI1,0.0435438657126552,activation
UHRF1,NFYC,0.0435284847467475,activation
SMAD4,NFATC1,0.0434657648851205,activation
UHRF1,RUNX1,0.0433846632083669,activation
IRF8,NFE2L1,0.0433573279614816,repression
EGR2,EGR2,0.0433026306555754,activation
TCFL5,FOS,0.0432812158238558,activation
SPI1,EGR2,0.0431792953919374,activation
NFATC1,MYEF2,0.0431440334311993,activation
FOS,KLF13,0.043123716607051,activation
MYEF2,NFYA,0.0430811177798872,activation
MYEF2,SPI1,0.0429685457411461,activation
UHRF1,CEBPD,0.0429624549972855,repression
SPIB,EGR2,0.0427881685194974,repression
KLF13,NFATC1,0.0427518430815006,repression
KLF13,FOS,0.0427464952956721,activation
ETS1,MYEF2,0.0425900181987379,repression
LMO2,NFATC2,0.0425347654050713,activation
RXRB,MYB,0.0422156917242261,activation
FOSB,NFE2L1,0.0421459406213552,repression
STAT1,NFE2L1,0.0420310839144884,activation
LMO2,SMAD4,0.0419487328183841,activation
RXRB,TCFL5,0.0419006249009676,repression
CBFB,VDR,0.0418026143579114,activation
IRF8,CEBPB,0.0417115920544897,activation
RXRB,STAT1,0.0415234047970213,activation
CEBPD,UHRF1,0.0415059387181835,repression
RXRB,TRIM28,0.0413512016564906,activation
RXRB,SP3,0.0411887007592636,activation
MYEF2,FLI1,0.0410466631366689,repression
RXRB,HOXA13,0.0409983336748833,activation
ETS1,PPARG,0.040977734816074,activation
MYEF2,TCF3,0.0409134732243699,activation
LMO2,HOXA10,0.0409134589044021,activation
MYEF2,RUNX1,0.0409062510450086,repression
TCFL5,NFATC1,0.0408783652955012,repression
ETS1,CEBPB,0.0407949974808402,activation
ETS1,SMAD3,0.0406282634890192,activation
IRF8,SMAD3,0.0406043447190845,activation
PPARD,LMO2,0.0403903964358662,activation
IRF8,PRDM1,0.04027095570537,repression
MYEF2,NFYC,0.0401528638575967,activation
NFATC1,NFE2L1,0.0401482622314515,activation
CEBPD,CBFB,0.0400857312808676,activation
STAT1,CEBPB,0.0400508424200984,repression
FOSB,CEBPB,0.0399635621536013,activation
SMAD4,SPIB,0.0398405740095652,repression
NFYA,ELK1,0.0397638909289755,repression
RXRB,MAFB,0.0395819652872927,repression
MYEF2,CEBPD,0.0395366986072837,activation
ETS1,BCL6,0.0393735964613354,activation
UHRF1,RREB1,0.0392117115234681,activation
FOSB,SMAD3,0.0391142113180518,repression
CEBPD,SNAI1,0.0390813112251604,activation
RXRB,NFYA,0.0389229224780372,activation
LMO2,RXRB,0.0387211644797235,activation
STAT1,SMAD3,0.0386482059278565,activation
NFATC1,CEBPB,0.0385850371910455,activation
VDR,SPIB,0.0383546180668157,activation
PPARD,KLF10,0.0383525549379372,repression
TCFL5,SPIB,0.0381583126431017,repression
ETS1,TFPT,0.0380896641340388,repression
FOS,BCL6,0.0380201974682312,activation
RXRB,SPI1,0.0379050255140562,activation
IRF8,VDR,0.0377603284144264,activation
RXRB,FLI1,0.0377341817949003,activation
CEBPD,IRF8,0.0376259100628353,activation
NFATC1,SMAD3,0.0375015643756461,activation
HOXA13,FOS,0.0374956103159288,activation
CBFB,TFPT,0.0374510069245926,activation
NFATC1,PRDM1,0.037383568556627,activation
SNAI1,FOS,0.037113217926618,activation
FOSB,PRDM1,0.0370546226872942,activation
RXRB,RUNX1,0.0370533690274448,repression
RXRB,TCF3,0.0370178513544642,activation
CEBPB,SPIB,0.0369412469901587,activation
ETS1,VDR,0.0369099880863692,activation
STAT1,PRDM1,0.03690708840654,repression
VDR,ETS1,0.0368406625499919,activation
MYEF2,RREB1,0.0368032036669061,activation
CBFB,UHRF1,0.0367785655205592,repression
LMO2,MYB,0.0366093040606838,activation
LMO2,TCFL5,0.0365926180802084,repression
SMAD4,ETS1,0.0365326968470122,repression
LMO2,STAT1,0.0364711161242144,activation
RXRB,NFYC,0.0363519860281008,repression
LMO2,MAFB,0.036294344432447,activation
NFYC,KLF13,0.0362668030090266,activation
FOSB,VDR,0.036149581160702,activation
STAT1,VDR,0.0360728709575847,activation
CEBPB,ETS1,0.0360190397447086,activation
LMO2,TRIM28,0.0358896055993978,repression
LMO2,HOXA13,0.0357204688336342,activation
SNAI1,NFATC1,0.0356592761917107,repression
LMO2,SP3,0.0355764323532919,activation
RXRB,CEBPD,0.0354861205761409,activation
CEBPD,NFATC2,0.0354113929677128,activation
UHRF1,LMO2,0.0353176491639787,activation
CBFB,CBFB,0.0350955761695387,activation
CEBPD,SMAD4,0.0350590036629742,activation
NFATC1,VDR,0.0349279288121058,activation
KLF13,JUN,0.0349073464765449,activation
HOXA13,NFATC1,0.0347289453516198,repression
TCFL5,ETS1,0.034512029745514,repression
CEBPD,HOXA10,0.0344250417978663,activation
LMO2,NFYA,0.0339634824050819,activation
LMO2,SPI1,0.0338228951498497,activation
ETS1,PRDM1,0.0337194051737952,activation
CBFB,SNAI1,0.0337149766627315,activation
FOS,PPARG,0.0336981965837587,activation
UHRF1,KLF10,0.0336896796034832,activation
CEBPB,JUN,0.0336798839640539,activation
VDR,JUN,0.0335586874659861,activation
FOS,PPARD,0.0335453253305894,activation
NFYA,KLF13,0.0335071584329311,activation
IRF8,UHRF1,0.0333656222957617,activation
FOS,SNAI3,0.0333314703893346,activation
IRF8,TFPT,0.033318703773211,activation
RXRB,RREB1,0.0332697807848072,activation
FOSB,TFPT,0.0332527750280559,repression
CEBPD,RXRB,0.0330705512940406,activation
CBFB,IRF8,0.0328168023104305,activation
MYEF2,LMO2,0.0324856349633344,activation
LMO2,FLI1,0.032409341447302,activation
STAT1,TFPT,0.0323404511851612,activation
LMO2,RUNX1,0.0322120421742393,activation
KLF13,SPIB,0.0321976818880022,activation
LMO2,TCF3,0.0321898244255227,repression
SNAI1,SPIB,0.0319128128192012,activation
CEBPD,MAFB,0.031823001629212,activation
IRF8,CBFB,0.0316479667279969,activation
FOSB,UHRF1,0.0316430791911511,repression
LMO2,NFYC,0.0316168897129295,activation
FOS,FOSB,0.0315528895398437,repression
HOXA13,SPIB,0.0315004136457175,activation
STAT1,UHRF1,0.0314220526645773,activation
ETS1,UHRF1,0.0312882460067023,repression
KLF13,ETS1,0.0312846368691013,activation
LMO2,CEBPD,0.0311144701309128,activation
NFATC1,UHRF1,0.0309286131548108,repression
ETS1,CBFB,0.0308834981203857,repression
FOS,MYEF2,0.0306353959415803,repression
CEBPB,ELK1,0.030635350965338,activation
CEBPD,STAT1,0.03060881320702,activation
NFATC1,TFPT,0.0305207360905869,activation
VDR,ELK1,0.0305188076461035,activation
ETS1,SNAI1,0.0305168887914418,activation
CEBPD,TCFL5,0.0305129483719054,repression
CEBPD,MYB,0.0305048742390062,activation
NFYC,SNAI3,0.0304002325428449,activation
FOSB,CBFB,0.0303722053200461,activation
CBFB,NFATC2,0.0303610813005583,activation
CBFB,SMAD4,0.0303342641961276,activation
IRF8,SNAI1,0.0303210511277811,repression
MYEF2,KLF10,0.0301542454646987,activation
SMAD3,FOS,0.0301002525206568,repression
STAT1,CBFB,0.0299779726671557,activation
CEBPD,TRIM28,0.0298900708308354,activation
CEBPD,HOXA13,0.0298347450083278,activation
HOXA13,ETS1,0.0298015823645316,repression
CBFB,HOXA10,0.0297989706048929,activation
SMAD3,NFATC1,0.0297240949488791,activation
CEBPD,SP3,0.0296941391794695,activation
IRF8,IRF8,0.0296253572121771,activation
PPARD,EGR2,0.0295895456319206,activation
FOS,NFE2L1,0.029339396140818,activation
FOSB,SNAI1,0.0293118270343295,repression
NFATC1,CBFB,0.0293007404271968,activation
CBFB,RXRB,0.0292584406389193,activation
RXRB,LMO2,0.0291958012129766,activation
ETS1,IRF8,0.0291782273486156,repression
SNAI1,ETS1,0.0291179243687715,activation
CBFB,MAFB,0.0290761632690545,activation
STAT1,SNAI1,0.0290175247031781,repression
CEBPD,SPI1,0.0289921766279127,activation
LMO2,RREB1,0.0289391929877306,activation
SMAD4,ELK1,0.0287189686211794,activation
FOSB,IRF8,0.0285532063446517,activation
CEBPD,NFYA,0.0285174247028612,repression
KLF13,ELK1,0.0283976522998033,repression
TCF3,FOS,0.0283949860015217,activation
NFYC,PPARD,0.0281967628695479,activation
NFATC1,SNAI1,0.0280503435267092,repression
FOS,CEBPB,0.0279374735287254,activation
STAT1,IRF8,0.02791546096265,activation
ETS1,NFATC2,0.02775960381857,repression
NFATC1,IRF8,0.0274572162512005,repression
SMAD4,JUN,0.027402662624074,activation
ETS1,SMAD4,0.0273855812005185,repression
NFYC,FOSB,0.0273208914939862,repression
IRF8,NFATC2,0.0272613273199812,activation
FOS,SMAD3,0.0272323776158195,repression
IRF8,SMAD4,0.0272240707446859,repression
TCF3,NFATC1,0.0269497031846885,repression
CEBPD,TCF3,0.0269011913922167,activation
CEBPD,FLI1,0.0268909442602835,activation
IRF8,HOXA10,0.0267865890893925,activation
CBFB,STAT1,0.0267374118159853,activation
TCFL5,ELK1,0.0267116051299365,repression
CEBPD,NFYC,0.0266787437301614,activation
CEBPD,RUNX1,0.026595765753938,activation
ETS1,HOXA10,0.0265495057515761,repression
IRF8,MAFB,0.0265027859054574,repression
MYB,NFATC1,0.0264868644729935,activation
IRF8,RXRB,0.0264468263396136,activation
FOSB,NFATC2,0.0263945828408761,repression
NFYA,SNAI3,0.0263832788542466,repression
CBFB,TCFL5,0.0263739954533565,activation
NFYC,NFE2L1,0.0263421817017776,activation
MYB,FOS,0.0263295962151722,repression
RXRB,KLF10,0.026328502307543,repression
FOSB,SMAD4,0.0263212582788866,activation
CEBPD,CEBPD,0.0263037048955142,activation
STAT1,NFATC2,0.0262564648997943,repression
CBFB,MYB,0.0261678650066038,repression
STAT1,SMAD4,0.026119802537383,repression
FOS,PRDM1,0.025942478476521,activation
UHRF1,EGR2,0.0259112199940135,repression
STAT1,HOXA10,0.0258808797363832,activation
CBFB,HOXA13,0.0258674751985068,repression
CBFB,SPI1,0.025836774164263,activation
NFYC,BCL6,0.0258182488877624,activation
NFYC,MYEF2,0.0257291737191197,activation
FOSB,HOXA10,0.025691745214674,activation
CBFB,TRIM28,0.0256888639352556,activation
VDR,KLF13,0.0256079373316249,activation
NFYC,PPARG,0.0255488670929986,activation
LMO2,LMO2,0.0255338958370261,activation
SMAD3,SPIB,0.0255027287102078,activation
CBFB,SP3,0.025447452688299,activation
STAT1,RXRB,0.0252360927473069,activation
FOS,VDR,0.0252197392770134,activation
CEBPB,KLF13,0.02520868065041,activation
NFATC1,SMAD4,0.0251956005271276,activation
NFATC1,NFATC2,0.0251786263714304,activation
FOSB,RXRB,0.025096615717634,activation
FOSB,MAFB,0.0248861046132146,repression
CBFB,NFYA,0.0248662177070491,activation
ETS1,RXRB,0.0248527974595828,activation
NFATC1,HOXA10,0.0247313951832962,repression
NFATC1,MAFB,0.0247114378038429,activation
TCFL5,JUN,0.0246564859682363,activation
SMAD4,KLF13,0.0245497542218215,activation
NFATC1,RXRB,0.0245387098399013,activation
STAT1,MAFB,0.0244534057059725,activation
NFYC,SMAD3,0.0244174268475879,activation
NFYC,CEBPB,0.0243396022876487,activation
SMAD4,BCL6,0.0242260166325826,repression
CEBPD,RREB1,0.0240283348074397,activation
IRF8,STAT1,0.0239825620110871,activation
NFYA,PPARD,0.0239770956775032,activation
ETS1,TCFL5,0.0239236371556342,repression
ETS1,MYB,0.0238933299440493,activation
HOXA13,JUN,0.0238439232906876,repression
HOXA13,ELK1,0.0238020979588606,activation
MYEF2,EGR2,0.0237072263126994,repression
ETS1,STAT1,0.023696153443814,activation
LMO2,KLF10,0.0236768090625396,repression
IRF8,TCFL5,0.0236307755673079,activation
NFYA,FOSB,0.0235934207054249,repression
TCFL5,BCL6,0.0235651657876983,repression
IRF8,MYB,0.0235131350860553,activation
ETS1,TRIM28,0.0234081392713304,repression
IRF8,SPI1,0.023402456712716,activation
ETS1,MAFB,0.0233380788821044,activation
CBFB,TCF3,0.0233146128880253,activation
FOS,TFPT,0.023301364918144,activation
ETS1,HOXA13,0.0232562659951251,repression
ETS1,SP3,0.0232559351341506,activation
CBFB,NFYC,0.0232169180262555,activation
SMAD3,ETS1,0.0232118920975625,activation
SNAI1,JUN,0.0231551987984475,activation
IRF8,HOXA13,0.0231408094817795,activation
FOSB,STAT1,0.0231257384435889,activation
IRF8,TRIM28,0.0230536444805516,activation
TCFL5,KLF13,0.0230237861578461,repression
CBFB,CEBPD,0.0230222307032192,activation
STAT1,STAT1,0.0230096987555452,activation
TRIM28,NFATC1,0.0229911922855349,activation
CBFB,FLI1,0.0229757671350419,activation
CBFB,RUNX1,0.0229360357348679,activation
FOSB,TCFL5,0.0228965926558617,activation
NFYA,NFE2L1,0.0228835758357348,activation
IRF8,SP3,0.0228513855645512,activation
TRIM28,FOS,0.0228499745794584,activation
ELK1,FOS,0.0228382528861684,activation
MYB,SPIB,0.0228374985993425,repression
SNAI1,ELK1,0.0228349986362349,repression
FOSB,MYB,0.0227570589189017,repression
STAT1,TCFL5,0.0227141710191453,activation
NFYC,TFPT,0.0226532053035639,repression
STAT1,MYB,0.022604978343817,activation
HOXA10,NFATC1,0.0225846972313364,repression
HOXA10,FOS,0.02255003948672,repression
NFYA,MYEF2,0.0225445644384706,activation
ELK1,NFATC1,0.0225138244337845,activation
FOSB,HOXA13,0.0223984811479729,activation
TCF3,SPIB,0.0223775861571041,repression
NFYA,PPARG,0.0223551964370144,activation
STAT1,HOXA13,0.0223517685154033,activation
IRF8,NFYA,0.0223212015981558,activation
FOSB,TRIM28,0.0223114874319009,activation
NFATC1,STAT1,0.0222563476740443,repression
KLF13,KLF13,0.0222266529847153,activation
FOSB,SPI1,0.0222156408971854,repression
STAT1,TRIM28,0.0222146635425646,activation
NFYC,VDR,0.0221216363400809,repression
FOS,UHRF1,0.0220935014441112,repression
STAT1,SP3,0.0220771292217904,activation
STAT1,SPI1,0.0220733895152003,activation
FOSB,SP3,0.0220458960609492,activation
ETS1,NFYA,0.0219252235921407,repression
NFATC1,TCFL5,0.0218734665271037,repression
TCF3,ETS1,0.021864739703597,activation
NFATC1,SPI1,0.0217629370213483,activation
ETS1,SPI1,0.0217488606307076,activation
VDR,BCL6,0.0217447308073014,activation
NFATC1,MYB,0.0217182067093978,activation
NFYA,BCL6,0.0215920922048844,repression
CEBPD,LMO2,0.021577641096017,activation
STAT1,NFYA,0.0215289933660546,activation
FOSB,NFYA,0.0214687095985347,repression
NFATC1,HOXA13,0.0214437420554256,repression
NFATC1,TRIM28,0.0213063012449067,activation
NFYA,SMAD3,0.0213033332864507,activation
NFYA,CEBPB,0.0212911622023665,repression
FOS,CBFB,0.0212124178958678,repression
RXRB,EGR2,0.0211725473651812,activation
ETS1,FLI1,0.021072936616085,activation
NFATC1,SP3,0.0210550261132277,activation
TCF3,JUN,0.0210055840627206,repression
ETS1,RUNX1,0.02095741569375,repression
IRF8,NFYC,0.0208983177288649,activation
ETS1,TCF3,0.0208925652192452,activation
IRF8,TCF3,0.0208838705839239,repression
NFYC,PRDM1,0.0207745154515719,activation
CBFB,RREB1,0.020750779888176,repression
IRF8,CEBPD,0.020715774263092,activation
NFATC1,NFYA,0.0207108772950027,activation
IRF8,FLI1,0.0205550763703067,activation
ETS1,NFYC,0.0204605332382082,activation
CEBPD,KLF10,0.0204479652766584,repression
FOS,SNAI1,0.0204306685364378,activation
IRF8,RUNX1,0.0204202246357539,activation
HOXA13,KLF13,0.0203989596071844,activation
SMAD4,PPARG,0.0202733765908149,repression
STAT1,TCF3,0.0202102516840425,repression
CEBPB,BCL6,0.0202027886840287,activation
CEBPB,SNAI3,0.0201914663984787,activation
FOSB,TCF3,0.0201550818365329,activation
MYB,ETS1,0.0201433594369266,activation
ETS1,CEBPD,0.0201433182586811,repression
STAT1,NFYC,0.0201324818056242,activation
SMAD3,JUN,0.0200557856936654,activation
STAT1,FLI1,0.0200329177097397,activation
ELK1,SPIB,0.0199982203073819,activation
FOSB,NFYC,0.0199929189935352,repression
VDR,SNAI3,0.0199441526098568,activation
FOSB,RUNX1,0.0199422727760991,activation
FOSB,FLI1,0.0199309862337113,repression
FOS,IRF8,0.0198728109966617,activation
STAT1,RUNX1,0.0198618041826331,repression
FOSB,CEBPD,0.0198606857691935,repression
STAT1,CEBPD,0.0198387026745491,activation
TRIM28,SPIB,0.0198382824465798,activation
SNAI1,KLF13,0.0197156433554306,activation
VDR,PPARD,0.019523150338731,activation
CEBPB,PPARD,0.0194427122370207,repression
SMAD4,PPARD,0.0194083771313559,activation
SNAI1,BCL6,0.0194042799134425,activation
TCFL5,PPARG,0.0193840023090386,activation
NFYA,VDR,0.0193705569891668,repression
VDR,PPARG,0.019359684435795,activation
NFATC1,TCF3,0.0193422965393591,repression
NFATC1,NFYC,0.0193216155116314,repression
NFATC1,CEBPD,0.0192000771476106,activation
NFYA,TFPT,0.0191964557912106,repression
NFATC1,FLI1,0.0189813750339616,repression
NFATC1,RUNX1,0.0189698407580487,repression
NFYC,UHRF1,0.0189061352656875,activation
CBFB,LMO2,0.0188873931028975,repression
ETS1,RREB1,0.0188674086823084,repression
CEBPB,PPARG,0.0187125511423952,activation
KLF13,SNAI3,0.0186975476504183,activation
LMO2,EGR2,0.0186222828216905,repression
NFYC,CBFB,0.0185659365154161,activation
SMAD4,SNAI3,0.0185292439319067,repression
IRF8,RREB1,0.0185235544140099,repression
VDR,FOSB,0.0185223772897426,activation
TCF3,ELK1,0.0185073983621529,activation
CEBPB,FOSB,0.0184707322418747,activation
FOS,NFATC2,0.0184260532010827,activation
SMAD3,ELK1,0.0184104640796834,activation
CBFB,KLF10,0.018374565481131,repression
HOXA13,BCL6,0.0183741461742351,repression
FOS,SMAD4,0.0183643007382879,activation
TCFL5,PPARD,0.0183047083421454,repression
NFATC2,NFATC1,0.0182712132226185,activation
NFYC,SNAI1,0.0182671054428095,repression
NFYA,PRDM1,0.0181713912172465,activation
FOSB,RREB1,0.0180019675830048,activation
FOS,HOXA10,0.0179944427925361,repression
NFATC2,FOS,0.0179764289822484,activation
STAT1,RREB1,0.0179524838908905,activation
SMAD4,FOSB,0.0179408370913704,activation
SNAI3,NFATC1,0.0178580910310761,activation
HOXA10,JUN,0.0177611586428112,activation
VDR,MYEF2,0.0177595150687607,repression
CEBPB,MYEF2,0.0177356928832641,activation
ELK1,ETS1,0.0176248057030749,repression
NFYC,IRF8,0.0176105112379732,activation
TRIM28,ETS1,0.0175581552037217,repression
CEBPB,NFE2L1,0.0175503669010802,repression
SMAD4,MYEF2,0.0175253823738049,activation
FOS,RXRB,0.0175026035269684,repression
KLF13,PPARD,0.0174216545639137,activation
SNAI3,FOS,0.0173796310772969,activation
HOXA10,SPIB,0.017359053164301,activation
FOS,MAFB,0.0173131911114733,activation
TCFL5,SNAI3,0.0172309499863419,activation
NFATC1,RREB1,0.017169685536373,activation
VDR,NFE2L1,0.0171248764288368,activation
KLF13,BCL6,0.017098935304756,repression
IRF8,LMO2,0.0169780380304902,activation
TCFL5,FOSB,0.0167836125551325,activation
KLF13,FOSB,0.0167515009361801,activation
MYB,JUN,0.0167481606587567,repression
IRF8,KLF10,0.0166600991221063,activation
NFYC,NFATC2,0.0165600095350117,activation
RREB1,FOS,0.0165406162770107,activation
ETS1,LMO2,0.0165298149284113,activation
HOXA10,ETS1,0.0165123564517751,repression
TCFL5,MYEF2,0.0164726349311629,activation
CEBPB,SMAD3,0.0164338651663307,repression
CEBPB,CEBPB,0.0164287750531606,activation
NFYA,UHRF1,0.01637020187929,activation
NFYC,SMAD4,0.0163641870253795,activation
STAT1,LMO2,0.0163223118837943,activation
FOSB,LMO2,0.0162601789660003,activation
VDR,CEBPB,0.0162396403336916,repression
VDR,SMAD3,0.0162266677713737,repression
SMAD4,NFE2L1,0.0162224848611751,activation
FOS,STAT1,0.0161034513483412,activation
HOXA13,PPARG,0.0160256462253068,repression
SNAI1,PPARG,0.0160231978770112,repression
KLF13,PPARG,0.0159773917832898,activation
FOS,TCFL5,0.0159748007244604,activation
NFYA,CBFB,0.0159072047546021,activation
FOS,MYB,0.0158827480490151,repression
MYB,ELK1,0.0158444876665598,activation
SMAD3,KLF13,0.0158410735609768,activation
KLF13,NFE2L1,0.0158172711259723,activation
CEBPD,EGR2,0.0158162277371797,repression
NFYC,HOXA10,0.0158006789367771,repression
NFYA,SNAI1,0.0157751980083358,activation
FOSB,KLF10,0.0157684308323083,activation
NFATC1,LMO2,0.0157288436024587,repression
HOXA13,PPARD,0.0157016491731763,activation
SMAD4,CEBPB,0.0156475794257952,activation
KLF13,MYEF2,0.0156321844594321,activation
RREB1,NFATC1,0.0156241416555103,activation
STAT1,KLF10,0.0156194589248125,activation
NFATC2,SPIB,0.0156181701403414,activation
FOS,HOXA13,0.0156140749016824,activation
FOS,TRIM28,0.0155731405593931,activation
HOXA13,SNAI3,0.0155504141726528,repression
NFATC1,KLF10,0.0155039394162859,activation
SMAD3,BCL6,0.0154774148986088,activation
FOS,SP3,0.0154606148627713,activation
FOS,SPI1,0.0154502240746536,activation
SNAI3,SPIB,0.0153793592334897,repression
TCF3,KLF13,0.015369693148858,repression
SNAI1,PPARD,0.0152804331274448,activation
SMAD4,PRDM1,0.0152746928729422,activation
ETS1,KLF10,0.0152449305809374,repression
SMAD4,SMAD3,0.0152282736445438,activation
TCFL5,NFE2L1,0.0150895505380217,activation
VDR,PRDM1,0.0150780457170362,activation
KLF13,SMAD3,0.0150342091064783,activation
NFYA,IRF8,0.0149693908413867,activation
CEBPB,VDR,0.0149685647852773,repression
FOS,NFYA,0.0149388530054271,repression
NFYC,RXRB,0.0148997172346169,repression
SNAI1,SNAI3,0.0148104043664196,repression
VDR,VDR,0.0147942309779092,activation
CEBPB,PRDM1,0.0147339103787432,activation
HOXA10,ELK1,0.0147338664390669,repression
RREB1,SPIB,0.0147245762625573,activation
HOXA13,FOSB,0.0146763597424623,activation
KLF13,CEBPB,0.0146687872848862,activation
TCFL5,CEBPB,0.0146081514042714,repression
SP3,NFATC1,0.0145485855768684,activation
TCFL5,PRDM1,0.0144838349749523,activation
TRIM28,JUN,0.0144507030752449,repression
CEBPB,TFPT,0.0144462666993762,activation
NFYA,NFATC2,0.0143982945245521,activation
HOXA13,MYEF2,0.0143153240445021,activation
NFYC,TCFL5,0.0142772842619255,activation
MYB,BCL6,0.0142767162721784,repression
NFYC,MAFB,0.0142753691726105,repression
NFYC,MYB,0.0142678134615923,activation
TCFL5,SMAD3,0.0142242234490158,activation
SMAD4,VDR,0.0141534512063874,activation
NFYC,STAT1,0.0141515431237502,activation
SNAI1,FOSB,0.0141490155079005,repression
NFYA,SMAD4,0.0141047754927589,repression
VDR,TFPT,0.0140710929418307,repression
FOS,TCF3,0.014058595170029,activation
FOS,NFYC,0.0139860852873799,repression
NFYC,TRIM28,0.0139568051366814,activation
ELK1,ELK1,0.0139226837710464,activation
NFYA,HOXA10,0.0139205349418167,activation
CBFB,EGR2,0.0139172420507266,repression
FOS,FLI1,0.0139160872261446,activation
TRIM28,ELK1,0.0138993707954942,repression
NFYC,SP3,0.0138522606571866,activation
FOS,CEBPD,0.0138504320580008,activation
KLF13,TFPT,0.0138478527901466,repression
FOS,RUNX1,0.0138376772242488,activation
NFYC,HOXA13,0.0138328452710649,repression
SNAI1,MYEF2,0.0137248048365923,activation
ELK1,JUN,0.0136809607811222,repression
SP3,FOS,0.013648321365727,activation
NFATC2,ETS1,0.0136385911065462,repression
HOXA13,NFE2L1,0.0135839044775177,activation
MYB,KLF13,0.0135433231187006,repression
KLF13,VDR,0.0134381998850295,activation
RREB1,ETS1,0.0132971162618933,repression
TCFL5,VDR,0.0132297346383733,activation
SNAI3,ETS1,0.0132056609395124,activation
NFYC,SPI1,0.0131255040287429,repression
NFYA,RXRB,0.0131032249856801,activation
NFYC,NFYA,0.0130582344367948,activation
HOXA13,CEBPB,0.0129567600955286,activation
CEBPB,UHRF1,0.0129111198549518,activation
KLF13,PRDM1,0.0129025862137714,activation
VDR,UHRF1,0.0128909618952831,activation
HOXA13,SMAD3,0.0127724232296332,activation
SMAD3,PPARG,0.012662370867832,activation
SNAI1,NFE2L1,0.0126481560635088,activation
SMAD4,TFPT,0.0126020558559276,repression
SMAD4,UHRF1,0.0125987441066124,activation
FOS,RREB1,0.0125389897408094,activation
IRF8,EGR2,0.0125310583752379,repression
CEBPB,CBFB,0.0124876619583371,activation
ELK1,BCL6,0.0124790479497754,repression
NFYC,FLI1,0.0124785181556637,activation
NFYC,TCF3,0.0124201123786001,activation
NFYC,RUNX1,0.0124177604107513,repression
VDR,CBFB,0.012416703514879,activation
TRIM28,BCL6,0.0124022184207184,activation
NFYA,MYB,0.0123939554649422,activation
NFYA,TCFL5,0.0122755819136388,activation
TCF3,BCL6,0.0122712046160969,activation
HOXA13,PRDM1,0.0122525349708753,activation
SNAI1,CEBPB,0.0122128213856281,activation
CEBPB,SNAI1,0.0122086472514345,activation
NFYC,NFYC,0.0122014756247406,activation
NFYA,STAT1,0.0121973749184982,activation
TCF3,SNAI3,0.0121824489297734,activation
SNAI1,SMAD3,0.0121775908981371,activation
SMAD3,PPARD,0.012124967675119,activation
NFYA,TRIM28,0.0121219107140579,repression
NFYA,MAFB,0.0121078505605979,repression
NFYA,SP3,0.0121072873089591,activation
SNAI1,PRDM1,0.0120976753480654,activation
ETS1,EGR2,0.0120483236257237,repression
NFYC,CEBPD,0.0120347411801315,activation
VDR,SNAI1,0.0120162783417673,activation
SMAD4,CBFB,0.0119813596898013,activation
STAT1,EGR2,0.0119808347659447,activation
NFYA,HOXA13,0.0119752615323089,activation
FOSB,EGR2,0.0119751263236302,activation
SMAD3,SNAI3,0.0119335686222883,activation
TCFL5,UHRF1,0.0118235670991389,repression
CEBPB,IRF8,0.0118227436758161,activation
SP3,SPIB,0.0118110147588569,activation
HOXA13,VDR,0.0117714037674323,activation
TRIM28,KLF13,0.0117687841220229,activation
ELK1,KLF13,0.0117419227665292,repression
VDR,IRF8,0.0117319668523969,activation
TCF3,PPARD,0.0116464622824488,activation
HOXA10,KLF13,0.0116302090754069,activation
NFATC1,EGR2,0.011617274314248,activation
TCFL5,TFPT,0.0115600923119199,repression
KLF13,UHRF1,0.0115529764740492,repression
NFATC2,JUN,0.0114927874561238,repression
NFYA,NFYA,0.011423867382998,activation
SMAD4,SNAI1,0.0114051943364901,repression
NFYA,SPI1,0.0113579591565474,activation
FOS,LMO2,0.0113570763129429,activation
KLF13,CBFB,0.0113541150782741,repression
SMAD3,FOSB,0.011302541825367,repression
MYB,PPARG,0.0112966603225835,repression
TCF3,PPARG,0.0112709942600518,activation
SMAD4,IRF8,0.0112332659744086,repression
NFYC,RREB1,0.0112051319142884,activation
TCFL5,CBFB,0.0111995668739285,activation
SNAI1,VDR,0.0111505574473202,activation
TCF3,FOSB,0.0111206373236486,activation
KLF13,SNAI1,0.0111074334695547,activation
CEBPB,NFATC2,0.0110322692225602,repression
NFYA,FLI1,0.0109836227365224,activation
FOS,KLF10,0.0109750543461514,activation
CEBPB,SMAD4,0.0109168298991423,activation
KLF13,IRF8,0.0108660980549215,repression
VDR,NFATC2,0.0108334480344204,repression
NFYA,TCF3,0.0108321952397198,activation
SMAD3,MYEF2,0.0108248692343847,repression
NFYA,NFYC,0.0107405217992942,activation
VDR,SMAD4,0.010736328508789,activation
NFATC2,ELK1,0.0107256515316811,activation
SNAI3,JUN,0.0107221601265558,activation
NFYA,RUNX1,0.0107080196392107,activation
HOXA13,TFPT,0.0106959938118353,repression
MYB,PPARD,0.01065850183879,activation
TCFL5,SNAI1,0.0106307245423704,repression
