SourceGENES,TargetGENES,Interaction,Edges
VDR,PPARD,0.277387493822288,repression
MAFB,FOSB,0.276796288265243,repression
PPARG,HOXA13,0.276470989469588,repression
PRDM1,STAT1,0.276420576432473,activation
MYEF2,VDR,0.27610725599015,repression
UHRF1,CEBPD,0.27606949765091,repression
UHRF1,IRF8,0.27484005460638,repression
SPI1,CBFB,0.27451189401674,repression
MAFB,SMAD4,0.273180037836259,repression
UHRF1,BCL6,0.272675599989882,repression
SPI1,STAT1,0.271098935749263,repression
MAFB,FOS,0.270776586874381,repression
IRF8,SPI1,0.270158027785932,repression
PRDM1,SNAI1,0.270093019384966,repression
SPIB,JUN,0.270083951703406,repression
MYEF2,SP3,0.270077763925488,activation
MYEF2,BCL6,0.269558760922698,repression
PRDM1,SMAD4,0.269128327966415,repression
MAFB,MAFB,0.269011926122547,activation
SPIB,UHRF1,0.268727932027327,repression
NFYA,SPI1,0.268626054765048,repression
FOS,NFYA,0.267871008401056,repression
PPARG,MAFB,0.267728919140002,repression
MAFB,LMO2,0.267566776272194,repression
SPIB,SMAD3,0.267509710548504,repression
FOSB,FOS,0.266740472036315,activation
UHRF1,STAT1,0.266528686055164,activation
SPI1,TCFL5,0.265934825468377,repression
KLF10,MYB,0.265406756110008,repression
VDR,JUN,0.264698356615433,repression
UHRF1,TCFL5,0.264561321489663,repression
SPI1,TCF3,0.263926818544926,repression
VDR,NFATC1,0.263154815467225,repression
MAFB,TRIM28,0.262942066090041,repression
VDR,SPI1,0.262689716536123,repression
PRDM1,HOXA10,0.262178744077347,activation
ETS1,UHRF1,0.261964066736622,repression
IRF8,FLI1,0.261734949831747,activation
UHRF1,TCF3,0.261567686214809,repression
BCL6,MYB,0.260620265815551,repression
ETS1,BCL6,0.260485073793399,repression
SPI1,HOXA10,0.259922953534119,repression
RXRB,KLF13,0.259023181309964,repression
NFYA,FLI1,0.258942459120357,activation
RREB1,MYEF2,0.25819730444908,repression
PRDM1,TRIM28,0.257351915689159,activation
UHRF1,HOXA10,0.257232341722303,repression
RXRB,CEBPB,0.256460097343395,repression
SPI1,SNAI1,0.254802916816196,repression
SPIB,RREB1,0.254478049791866,repression
CBFB,KLF13,0.254435744509566,repression
SPIB,VDR,0.254218794341401,repression
UHRF1,SMAD4,0.253943055612433,activation
SPIB,NFATC1,0.253890938378558,repression
PRDM1,LMO2,0.253485201114192,repression
UHRF1,SNAI1,0.253016706094434,repression
PPARD,HOXA13,0.25291403880024,repression
ETS1,TFPT,0.252389373234345,repression
EGR2,KLF13,0.252376314033995,repression
PRDM1,FOS,0.25112421781789,repression
SPI1,SMAD4,0.250891501901426,repression
ETS1,JUN,0.250583600729159,repression
SPI1,LMO2,0.249812488105682,repression
FOSB,HOXA13,0.249674009430677,repression
IRF8,CBFB,0.248002393633012,repression
EGR2,NFYA,0.247892211305075,repression
VDR,FLI1,0.247376107760697,repression
FOS,ELK1,0.247121522833729,repression
UHRF1,LMO2,0.24681142257509,repression
FOSB,FOSB,0.245973758246794,activation
NFYA,RXRB,0.245312556576843,repression
UHRF1,TRIM28,0.245288644481653,activation
PRDM1,FOSB,0.245180696175805,repression
FOS,BCL6,0.245164056557352,repression
ETS1,SMAD3,0.24501410909096,repression
PRDM1,MAFB,0.244654158105444,repression
MYEF2,FLI1,0.244629855328976,repression
SPI1,TRIM28,0.243609761747172,activation
FOSB,MAFB,0.24276200727955,repression
KLF10,KLF10,0.242744593077893,activation
IRF8,IRF8,0.242121965557791,activation
NFYA,NFYC,0.242005855968581,repression
IRF8,RXRB,0.24187394935712,repression
RXRB,NFE2L1,0.241500001099879,repression
CBFB,BCL6,0.241377800673713,repression
SPI1,FOS,0.24074310333231,repression
KLF13,MYB,0.240387365196041,repression
MYEF2,NFYC,0.240016602117461,repression
FLI1,KLF13,0.239938349817146,activation
MAFB,HOXA13,0.239212858144198,repression
RXRB,PRDM1,0.23909456393709,activation
RREB1,ETS1,0.239079451375158,repression
BCL6,KLF10,0.238578513257457,repression
EGR2,BCL6,0.238262244730966,repression
IRF8,NFYC,0.237960245038598,repression
NFYA,IRF8,0.237780338394686,repression
FOS,PRDM1,0.236952856393406,repression
ETS1,RREB1,0.236763268111859,repression
RREB1,SNAI3,0.235619778148058,repression
ELK1,ETS1,0.23548018722508,repression
UHRF1,FOS,0.235200316316677,repression
NFYA,RUNX1,0.23499430083537,repression
NFYA,CBFB,0.234626315777812,repression
ETS1,VDR,0.234116885261521,repression
RXRB,PPARG,0.233555681371754,repression
MYEF2,CBFB,0.233489973544073,activation
IRF8,SP3,0.23295764954572,repression
MYEF2,RUNX1,0.232934535629691,repression
NFYA,SP3,0.232689090105975,activation
ETS1,NFATC1,0.232068808513396,repression
PPARG,MYB,0.231420604550849,repression
MYEF2,PPARD,0.231387943002428,repression
VDR,IRF8,0.231283119149249,repression
VDR,RXRB,0.230988565053339,repression
MYEF2,RXRB,0.230237292310155,repression
NFYA,NFATC2,0.229302401394943,repression
MYEF2,NFATC2,0.229291673070529,repression
MYEF2,SPI1,0.229037215483113,repression
CBFB,NFYA,0.228642971665142,repression
IRF8,RUNX1,0.228462991402294,repression
VDR,CBFB,0.2283626745526,activation
FLI1,NFYA,0.228031843749248,activation
PRDM1,HOXA13,0.227928178587004,repression
RXRB,SPIB,0.22761869139688,repression
SPIB,SP3,0.227051294799777,repression
SPI1,FOSB,0.226752566395275,repression
VDR,NFYC,0.224645578977929,repression
IRF8,NFATC2,0.224425792245224,repression
FOS,CEBPB,0.222473636747145,repression
FOS,PPARG,0.221349661026662,repression
SPI1,HOXA13,0.221238973729726,repression
SPIB,FLI1,0.221112328033159,repression
RXRB,BCL6,0.220399008896441,repression
ELK1,MYEF2,0.220151046127408,repression
FLI1,BCL6,0.219652169176245,repression
UHRF1,HOXA13,0.219051808517299,repression
SPI1,MAFB,0.21758904581238,repression
EGR2,ELK1,0.217448169688404,repression
SPIB,PPARD,0.217017171597496,repression
VDR,RUNX1,0.216503696990384,repression
UHRF1,FOSB,0.216395156382039,repression
EGR2,PRDM1,0.215765035823909,repression
SPIB,SPI1,0.214769379962557,repression
SPIB,NFYC,0.2141819478145,repression
MYEF2,IRF8,0.212455429322242,repression
UHRF1,MAFB,0.212110381942164,repression
ETS1,SP3,0.21140859330647,activation
VDR,NFATC2,0.211257964667516,repression
PPARD,MYB,0.211251345878936,repression
NFYA,CEBPD,0.210764297413586,repression
CEBPD,MYEF2,0.210642251694249,repression
FOSB,MYB,0.210048001975077,activation
IRF8,CEBPD,0.20997876821413,activation
SPIB,RUNX1,0.209752675620183,repression
SPIB,RXRB,0.209002845145753,repression
KLF10,EGR2,0.208110420892397,repression
ETS1,PPARD,0.207720312189255,repression
ETS1,FLI1,0.207367200769615,activation
MYEF2,CEBPD,0.206212337655631,repression
VDR,SP3,0.206199025657257,repression
SPIB,CBFB,0.205764420732427,repression
CBFB,PRDM1,0.205678836286303,repression
ETS1,SPI1,0.204766351586304,repression
